Words,Words_Count
the,207
of,180
in,126
and,99
mice,86
cells,83
chronic,74
liver,69
to,66
by,53
were,51
with,48
after,43
at,42
cruzi,34
that,33
was,33
challenge,32
t,31
from,30
challenged,29
for,28
or,25
not,23
parasites,22
blood,20
this,20
tissue,18
trypomastigotes,17
be,16
is,14
an,14
number,13
leukocytes,13
clearance,12
dna,11
parasite,11
are,11
production,11
cultures,11
observed,11
shown,11
we,11
phagocytes,11
frequency,10
large,10
control,10
cell,10
spleen,10
clone,10
population,9
analysis,9
unchallenged,9
as,9
being,9
h,9
expression,9
but,8
increase,8
increased,8
igg,8
mabs,8
high,8
data,8
which,8
activation,8
lung,7
effector,7
phenotype,7
resident,7
tissues,7
pcr,7
experiments,7
specific,7
when,7
because,7
they,6
phase,6
these,6
infection,6
their,6
on,6
following,6
using,6
however,6
total,6
cytokines,5
immune,5
no,5
infected,5
serum,5
low,5
level,5
infiltrates,5
lit,5
culture,5
our,5
levels,5
strain,5
could,5
other,5
before,5
also,5
activity,4
organ,4
numbers,4
have,4
stimulation,4
had,4
detected,4
obtained,4
determined,4
examination,4
samples,4
small,4
additional,4
time,4
differently,4
containing,4
through,4
role,4
ca,4
vitro,4
produce,4
around,4
antibodies,4
process,4
it,4
can,4
reduced,4
relation,4
medium,4
meanwhile,4
live,4
plays,4
intrahepatic,4
moreover,4
memory,4
hours,4
notably,4
results,4
inflammatory,4
staining,3
done,3
em,3
mechanisms,3
organs,3
revealed,3
producing,3
marker,3
parenchyma,3
parasitaemia,3
major,3
destruction,3
maintained,3
subset,3
described,3
depends,3
purchased,3
intracellular,3
evaluate,3
one,3
host,3
pharmingen,3
important,3
most,3
occurred,3
molecule,3
increases,3
fraction,3
forms,3
showed,3
opsonized,3
mg,3
few,3
cγ,3
significant,3
since,3
methods,3
histological,3
only,3
quantification,3
reduction,3
leukocyte,3
cellular,3
class,3
blasts,3
used,3
been,3
buffer,3
contained,3
chain,3
both,3
analyzed,3
amastigote,3
where,3
trypanocidal,3
cytokine,3
tripomastigotes,3
chains,3
than,3
acute,3
absence,3
cleared,3
rapidly,2
inoculated,2
released,2
release,2
together,2
relative,2
induced,2
two,2
growth,2
infusion,2
injected,2
recruitment,2
recruited,2
same,2
recognition,2
independently,2
instructions,2
intact,2
groups,2
intense,2
invitrogen,2
reaction,2
rat,2
intravenous,2
