Words,Words_Count
the,786
of,342
to,261
and,226
for,190
in,181
that,145
by,113
time,102
cells,100
growth,97
were,94
we,90
system,89
at,86
is,85
method,66
on,65
microcolonies,59
from,58
colonies,57
microbes,56
using,54
with,53
as,52
detection,51
direct,51
samples,49
are,48
microbial,47
number,46
which,43
membranes,43
be,39
coli,38
was,38
e,36
visual,36
counting,35
rapid,35
traditional,34
or,34
methods,34
visible,33
plate,33
results,33
fluorescence,33
c,32
albicans,31
than,31
this,30
detected,30
used,29
same,29
about,28
not,28
b,27
test,27
cellular,27
analysis,27
can,26
autofluorescence,25
imaging,25
cassettes,25
membrane,24
an,23
water,23
have,22
light,22
detects,22
when,22
diminuta,22
autofluorescent,21
determined,21
times,21
software,21
control,21
standard,21
testing,21
phase,21
incubated,20
range,20
surface,19
cfu,19
pharmaceutical,19
each,19
intensity,19
also,19
they,18
growing,18
image,18
more,18
new,18
data,18
strains,18
two,17
model,17
cell,17
these,16
cassette,16
required,16
images,16
recovery,15
then,15
manufacturing,15
background,15
fluorescens,15
first,15
volume,15
figure,15
species,14
culture,14
incubation,14
air,14
detect,14
log,14
enumeration,14
p,13
after,13
tsa,13
microcolony,13
environmental,13
intrinsic,13
pdf,13
should,13
temperature,13
show,13
mb,13
values,13
would,13
automated,13
has,13
experiments,13
colony,12
relative,12
compared,12
nm,12
doubling,12
days,12
mm,12
injured,12
described,12
grown,12
sample,12
measured,12
savings,12
grow,12
signal,12
those,12
spectral,11
imaged,11
high,11
shows,11
equivalence,11
fluorescent,11
key,11
tests,11
digital,11
over,11
technology,11
various,11
before,11
per,11
it,11
filtered,11
placed,11
equivalent,11
quality,11
hr,10
agar,10
applications,10
sem,10
all,10
containing,10
including,10
eye,9
organisms,9
microbiological,9
our,9
large,9
its,9
shown,9
pbs,9
fluorescein,9
product,9
no,9
early,9
into,9
heat,9
above,9
because,9
based,9
treatment,9
stress,8
prototype,8
injury,8
does,8
media,8
liquid,8
equivalents,8
much,8
hours,8
demonstrate,8
plates,8
prepared,8
flow,8
heating,8
but,8
total,8
medium,8
broad,8
bacteria,8
regime,8
determining,8
panel,8
temperatures,8
representative,8
one,8
onto,8
exposed,8
filtration,8
blue,7
lawns,7
due,7
either,7
strain,7
during,7
contain,7
analyzed,7
mounted,7
incubator,7
plots,7
objects,7
washed,7
different,7
microscopic,7
tested,7
determine,7
become,7
detecting,7
detectable,7
been,7
function,7
table,7
pickettii,7
demonstrated,7
plot,7
validation,7
example,7
lid,7
similar,7
some,7
identification,7
sensitive,7
intervals,6
whether,6
units,6
regulatory,6
point,6
confidence,6
confluent,6
cepacia,6
while,6
day,6
ability,6
higher,6
demonstrating,6
series,6
pure,6
microbe,6
normal,6
known,6
had,6
r,6
transferred,6
diameter,6
only,6
distinct,6
rise,6
most,6
size,6
every,6
generally,6
thus,6
off,6
mixed,6
least,6
following,6
human,6
optical,6
predicts,6
illumination,6
other,6
microscopy,6
such,6
curve,5
sensitivity,5
cytometry,5
subjected,5
cultures,5
potential,5
current,5
hrs,5
do,5
industries,5
delay,5
emission,5
obtained,5
there,5
automatically,5
followed,5
average,5
bacterial,5
limit,5
simple,5
care,5
environment,5
small,5
fcell,5
nthresh,5
scanning,5
period,5
personal,5
showed,5
however,5
vs,5
room,5
increase,5
earliest,5
pseudomonas,5
stressed,5
contrast,5
visually,5
aspergillus,5
processing,5
gold,5
well,5
condensation,5
accurately,5
through,5
without,5
respectively,5
made,5
threshold,5
populations,5
found,5
generations,5
count,5
level,4
counted,4
removed,4
here,4
diversity,4
value,4
inspection,4
lag,4
ccd,4
experiment,4
up,4
parallel,4
statistically,4
treated,4
relationship,4
precision,4
achieve,4
faster,4
technologies,4
taken,4
amount,4
both,4
significantly,4
represent,4
ml,4
low,4
long,4
returned,4
ma,4
principles,4
cover,4
accuracy,4
collected,4
single,4
filter,4
spectrum,4
since,4
minimize,4
min,4
illuminated,4
manufacturers,4
end,4
comparing,4
examination,4
fthresh,4
complex,4
use,4
chose,4
substantial,4
saved,4
electron,4
diverse,4
pouring,4
studies,4
estimates,4
substantially,4
debris,4
work,4
purchased,4
triplicate,4
plating,4
proportional,4
indicate,4
chlorine,4
facilities,4
see,4
kill,4
nj,4
points,4
essentially,4
deliver,4
yeast,4
second,4
experienced,4
recover,4
expected,4
could,4
calibrated,4
tsb,4
less,4
twice,4
camera,4
note,4
give,4
contamination,4
hour,4
may,4
excitation,4
penicillium,4
morphologies,3
isolated,3
modeled,3
molds,3
monitor,3
begin,3
microscope,3
measurements,3
linear,3
listed,3
fact,3
facilitate,3
finished,3
magnification,3
many,3
experience,3
materials,3
laboratories,3
measure,3
until,3
examined,3
enumerate,3
even,3
ethanol,3
unidentified,3
estimate,3
allows,3
essential,3
micro,3
type,3
applies,3
equation,3
approximately,3
enumerating,3
median,3
filterable,3
effect,3
controls,3
removal,3
imager,3
computer,3
biosystems,3
recovered,3
reached,3
contact,3
given,3
ranging,3
includes,3
further,3
corresponding,3
prolonged,3
products,3
between,3
counts,3
must,3
custom,3
cycle,3
cycles,3
accurate,3
replicates,3
compares,3
groups,3
carrier,3
slope,3
slow,3
yet,3
smaller,3
cellulose,3
center,3
significant,3
several,3
set,3
scientist,3
h,3
collection,3
robotic,3
staphylococcus,3
result,3
response,3
requires,3
require,3
gave,3
presented,3
fully,3
parameters,3
address,3
bedford,3
disinfectants,3
input,3
developed,3
part,3
paper,3
functionality,3
them,3
did,3
difference,3
discarded,3
out,3
instrumentation,3
being,3
performed,3
numbers,3
vwr,3
naked,3
delivered,3
irradiated,3
information,3
inversely,3
theta,3
advantages,3
operation,3
demonstrates,3
isolates,2
identified,2
interval,2
international,2
will,2
identical,2
ideal,2
isolate,2
whose,2
levels,2
hence,2
length,2
introduced,2
variation,2
leds,2
incorporates,2
individual,2
indicates,2
industry,2
killed,2
variety,2
wavelength,2
initial,2
way,2
increments,2
knowledge,2
injection,2
later,2
washing,2
varying,2
vcell,2
implementation,2
impact,2
usual,2
just,2
violaceum,2
industrial,2
laser,2
slit,2
therefore,2
uses,2
pigments,2
regulations,2
regular,2
raw,2
ratio,2
step,2
rather,2
rapidly,2
pullulans,2
provides,2
provide,2
program,2
study,2
processed,2
procedures,2
probit,2
present,2
practice,2
polyfoil,2
plus,2
subsequent,2
plastics,2
plastic,2
plant,2
pixels,2
pixel,2
remaining,2
removes,2
replicate,2
sec,2
simplified,2
similarity,2
slowly,2
soaked,2
sodium,2
solid,2
setting,2
serial,2
sequencing,2
separate,2
section,2
scanned,2
representing,2
scan,2
sooner,2
sampling,2
source,2
sampler,2
soy,2
ruler,2
stage,2
ribosomal,2
requiring,2
statistical,2
piling,2
pigmentation,2
user,2
phylogeny,2
microns,2
micron,2
microbiologist,2
turnaround,2
methylobacterium,2
types,2
methodology,2
metabolism,2
uninoculated,2
medical,2
measuring,2
mean,2
maximum,2
untreated,2
material,2
manual,2
make,2
major,2
maintaining,2
maintain,2
lower,2
longer,2
list,2
linearity,2
line,2
microorganisms,2
might,2
minutes,2
nutritional,2
photonic,2
phosphate,2
supported,2
petri,2
pattern,2
overview,2
overnight,2
text,2
optics,2
their,2
once,2
nutrient,2
transfer,2
numerical,2
notatum,2
thermal,2
noise,2
thin,2
thousands,2
niger,2
multiple,2
morphological,2
monitors,2
mold,2
plotted,2
a,2
final,2
closely,2
dependence,2
coating,2
derived,2
feasibility,2
describe,2
clusters,2
assess,2
factors,2
design,2
clinical,2
filters,2
assuming,2
details,2
clear,2
aureobasidium,2
classified,2
chromobacterium,2
chosen,2
averaged,2
extend,2
fewer,2
finally,2
commercial,2
combination,2
four,2
any,2
formed,2
cytometer,2
combining,2
food,2
follows,2
combined,2
appear,2
applied,2
densities,2
approach,2
decrease,2
defined,2
flat,2
cold,2
area,2
around,2
fishers,2
demonstration,2
chloroform,2
developmental,2
bacillus,2
dna,2
entire,2
carriers,2
enough,2
enables,2
enable,2
controlled,2
bioburden,2
candida,2
dividing,2
black,2
chlorinated,2
efficiency,2
body,2
calculated,2
breadth,2
duration,2
burkholderia,2
dynamic,2
earlier,2
brevundimonas,2
dishes,2
equal,2
equations,2
besides,2
bangs,2
bar,2
exposure,2
device,2
bars,2
beads,2
became,2
characteristics,2
difficult,2
changes,2
chance,2
eukaryotic,2
dilutions,2
century,2
estimated,2
esters,2
benefits,2
escherichia,2
error,2
analyzing,2
broth,2
adapt,2
grows,2
absolute,2
corrected,2
funnels,2
furthermore,2
contained,2
cubic,2
acceptable,2
against,2
consistent,2
affect,2
criteria,2
general,2
correlated,2
generated,2
algorithms,2
created,2
concentrations,2
conclude,2
corynebacterium,2
conditions,2
achieved,2
covered,2
course,2
considered,2
frequency,2
acquires,2
consequence,2
cost,2
algorithm,2
across,2
compare,2
fresh,2
compatibility,2
able,2
healthy,2
common,2
freshly,2
almost,2
harm,2
shorter,1
space,1
contributes,1
calculate,1
similarly,1
reasoned,1
causing,1
spaced,1
centrifuge,1
reasons,1
recently,1
recognition,1
ran,1
ralstonia,1
recognize,1
cereus,1
build,1
shaken,1
solvents,1
shaking,1
buffered,1
sided,1
certain,1
short,1
radiotolerans,1
cfus,1
consideration,1
change,1
cerevisiae,1
content,1
read,1
carbon,1
smoothing,1
context,1
slip,1
rate,1
rates,1
smooth,1
captured,1
slightly,1
capacity,1
slowed,1
slowest,1
capability,1
slows,1
cannot,1
contacted,1
slide,1
caused,1
simultaneously,1
case,1
simply,1
continue,1
simulate,1
calculations,1
reaches,1
contiguous,1
careful,1
called,1
reach,1
camemberti,1
so,1
carried,1
characterization,1
six,1
responses,1
characterized,1
coded,1
collections,1
replication,1
roquefortii,1
roseomonas,1
rouxii,1
run,1
sa,1
sabouraud,1
replicating,1
saccharomyces,1
complicate,1
complicating,1
saline,1
salmonella,1
components,1
specific,1
coelicolor,1
robustness,1
robotically,1
reported,1
rhizophila,1
resulting,1
comes,1
retain,1
retains,1
commonplace,1
compact,1
company,1
requirements,1
reports,1
comparable,1
rhodococcus,1
riboflavin,1
rinsed,1
compatible,1
columnated,1
complete,1
coefficient,1
composed,1
serratia,1
remove,1
related,1
seen,1
regulators,1
choosing,1
congruence,1
regimes,1
consecutive,1
regardless,1
reference,1
reducing,1
sensor,1
chip,1
chester,1
red,1
chemical,1
serially,1
checked,1
seconds,1
secondary,1
city,1
remained,1
code,1
compounds,1
saturated,1
removable,1
comprising,1
saves,1
clostridium,1
rely,1
concentration,1
clesceri,1
scans,1
schizosaccharomyces,1
release,1
scientific,1
scored,1
sda,1
heater,1
billerica,1
specified,1
viable,1
antibiotic,1
unlikely,1
analyze,1
analyst,1
upon,1
upper,1
analyses,1
among,1
american,1
amer,1
alternative,1
alternata,1
va,1
vacuum,1
validate,1
alternaria,1
alpha,1
alongside,1
vary,1
al,1
agitating,1
versicolor,1
versus,1
antimicrobial,1
unheated,1
understand,1
trigger,1
art,1
track,1
trade,1
array,1
arm,1
transiently,1
transmitted,1
arduous,1
treatments,1
trichoderma,1
arc,1
underlying,1
trypticase,1
appropriate,1
approaches,1
tubes,1
application,1
appeared,1
typical,1
typically,1
under,1
undercounting,1
very,1
vibrio,1
briefly,1
agitated,1
according,1
wide,1
widely,1
width,1
widths,1
accommodate,1
window,1
winslow,1
accepted,1
within,1
accelerate,1
working,1
works,1
x,1
xanthus,1
xerosis,1
y,1
year,1
years,1
absence,1
yvon,1
zygomycota,1
zygosaccharomyces,1
whole,1
acid,1
acnes,1
wash,1
affected,1
aeruginosa,1
vortex,1
aerated,1
advantage,1
waltham,1
warm,1
warmer,1
warneri,1
adoption,1
adjustable,1
whatman,1
addition,1
washington,1
waste,1
wastewater,1
adding,1
adaptation,1
wavelengths,1
actually,1
activity,1
west,1
tool,1
took,1
together,1
artifact,1
streamlined,1
streptomyces,1
stresses,1
stricter,1
structures,1
beyond,1
better,1
stutzeri,1
stymied,1
styrenic,1
subdivisions,1
bethesda,1
beta,1
subsequently,1
best,1
subtilis,1
subtracted,1
subtracting,1
supplementary,1
below,1
supporting,1
sure,1
bel,1
streamline,1
strategy,1
biochemical,1
borne,1
spectrofluorometer,1
spectroscopy,1
