Words,Words_Count
in,154
and,154
cells,140
the,118
of,116
to,80
with,78
ici,68
cell,61
autophagy,53
treated,49
was,39
apoptosis,39
treatment,38
were,38
for,38
is,36
that,34
by,33
resistant,31
we,29
expression,28
necrosis,28
after,27
or,27
anova,26
inhibition,21
breast,21
cancer,20
increased,19
death,17
proliferation,17
not,17
using,17
sensitive,16
an,16
as,16
control,15
antiestrogen,15
combination,14
also,14
increase,14
family,13
significantly,13
sensitivity,13
alone,12
hr,12
when,12
increases,12
these,12
resistance,11
members,11
at,11
but,11
are,11
both,11
staining,11
activity,10
can,10
effect,10
from,10
however,10
on,10
measured,9
show,9
determine,9
shrna,9
data,8
effects,8
survival,8
number,8
decreased,8
basal,8
sirna,7
between,7
role,7
response,7
significant,7
some,7
infected,7
interaction,7
shown,7
each,7
used,7
no,7
cycle,7
following,7
nm,7
necrotic,7
antiestrogens,7
its,7
tam,7
fate,7
levels,7
knockdown,7
relative,7
combined,6
vs,6
prior,6
pi,6
performed,6
decrease,6
promoter,6
lentiviral,6
compared,6
results,6
estrogen,6
than,6
if,6
suggest,5
obtained,5
increasing,5
figure,5
thus,5
only,5
mb,5
inhibitor,5
functional,5
primary,5
mitochondrial,5
mmp,5
plated,5
tif,5
decreases,5
through,5
apoptotic,5
annexin,5
stained,5
seen,5
further,5
er,5
all,5
observed,4
membrane,4
expected,4
measure,4
bromide,4
therapy,4
antibody,4
there,4
transfection,4
mechanisms,4
this,4
nuclei,4
analysis,4
tumors,4
be,4
contrast,4
overexpression,4
has,4
either,4
facs,4
consistent,4
infection,4
appropriate,4
inhibitors,4
ca,4
ethanol,4
responsiveness,4
represent,4
independent,4
days,4
whereas,4
cellular,4
occurs,4
assay,4
without,4
restores,4
acridine,4
total,4
different,4
luciferase,4
solution,4
while,4
may,4
two,4
determined,4
examined,4
de,3
hypothesized,3
detection,3
fluorescence,3
drug,3
normalized,3
green,3
inhibit,3
empty,3
invitrogen,3
essential,3
during,3
drugs,3
does,3
mouse,3
lower,3
ma,3
major,3
dharmacon,3
determining,3
higher,3
derived,3
monoclonal,3
express,3
a,3
novo,3
their,3
clinical,3
undergo,3
cleavage,3
protocol,3
reaction,3
signaling,3
regulate,3
changes,3
central,3
process,3
synergistic,3
arrest,3
representation,3
required,3
restore,3
roles,3
several,3
biosciences,3
protein,3
red,3
which,3
variant,3
vector,3
acts,3
play,3
western,3
activate,3
activation,3
concentrations,3
unknown,3
occur,3
preventing,3
whether,3
indicating,2
strongly,2
