Words,Words_Count
the,263
of,173
and,155
offspring,110
to,106
in,81
for,67
solicitation,66
parental,66
pi,56
sensitivity,46
as,42
is,40
an,35
on,33
was,33
that,33
model,31
we,28
stage,26
genetic,26
by,26
equilibrium,26
with,24
selection,23
individuals,23
fitness,22
at,22
parents,21
provisioning,19
which,19
population,19
this,18
not,18
values,17
allele,17
were,17
antagonistic,17
are,17
be,16
baseline,16
generation,16
survival,16
from,16
evolutionary,16
level,15
but,14
assumed,14
parent,14
our,14
system,14
stochastic,14
or,14
between,13
strategies,13
simulations,13
amount,12
trait,12
if,12
it,12
fecundity,11
evolution,11
its,11
different,11
strategy,11
expressed,11
may,10
traits,10
interactions,10
across,10
conflict,10
parameter,10
mean,10
function,10
during,10
fixed,10
terms,9
generations,9
see,9
models,9
alleles,9
each,8
has,8
these,8
they,8
can,8
their,8
under,8
provided,8
one,8
behavioral,8
evolving,8
stability,7
levels,7
evolved,7
interaction,7
respectively,7
number,7
both,7
lifetime,7
only,7
genotype,7
when,7
sensitive,7
behaviors,7
individual,7
due,6
reproduction,6
analytical,6
time,6
thus,6
over,6
results,6
such,6
used,6
because,6
present,6
determined,6
obtained,6
stable,6
correlations,6
effect,6
direct,6
deterministic,6
variation,6
resolution,6
reaction,6
result,6
similar,6
previous,5
also,5
initial,5
genes,5
given,5
equation,5
expected,5
evolve,5
should,5
where,5
mutation,5
aj,5
begging,5
being,5
numerical,5
available,5
how,5
effects,5
no,5
two,5
neutral,5
set,5
chosen,5
xi,5
random,5
interact,5
within,5
resources,4
does,4
dynamic,4
covariance,4
respond,4
despite,4
interacting,4
than,4
locus,4
investment,4
cost,4
family,4
fo,4
quantitative,4
heritable,4
more,4
fp,4
frequency,4
incorporated,4
occurred,4
analyses,4
assume,4
components,4
high,4
norms,4
all,4
sets,4
indirect,4
using,4
variances,4
per,4
means,4
prediction,4
theory,4
change,4
intergenomic,3
focused,3
shown,3
have,3
functional,3
do,3
haploid,3
first,3
single,3
dynamics,3
epistasis,3
spread,3
standard,3
example,3
inheritance,3
equivalent,3
space,3
role,3
equal,3
insensitive,3
simulation,3
experimental,3
explicit,3
same,3
second,3
important,3
size,3
identical,3
evolutionarily,3
implies,3
genotypes,3
composed,3
analysis,3
approach,3
neutrally,3
cues,3
ongoing,3
many,3
aspect,3
could,3
maternal,3
costly,3
process,3
average,3
convergence,3
there,3
constant,3
consequences,3
based,3
rather,3
value,3
proportional,3
upon,3
rate,3
total,3
provide,3
calculated,3
transitions,3
quality,3
underlying,3
test,3
carried,3
while,3
loci,3
success,3
successful,3
predictions,3
zero,3
particular,3
developed,3
likelihood,3
out,3
depends,3
depend,3
additive,3
low,3
definitions,3
among,3
alternative,3
maintained,3
always,3
problems,2
prior,2
next,2
pmin,2
norm,2
predicted,2
optimal,2
gradient,2
sexual,2
numerically,2
prevent,2
obtaining,2
product,2
highest,2
h,2
heaviside,2
parameters,2
often,2
other,2
happened,2
optimum,2
respect,2
selectively,2
necessary,2
maintenance,2
returns,2
reflect,2
instance,2
return,2
lowest,2
resulting,2
relatively,2
linearly,2
linear,2
replicate,2
represent,2
like,2
less,2
lead,2
interesting,2
larger,2
intermediate,2
responds,2
innovation,2
major,2
refer,2
minimum,2
must,2
quickly,2
ran,2
modeling,2
mode,2
irrespective,2
increased,2
mk,2
migration,2
reducing,2
mediated,2
maximum,2
matrices,2
mating,2
marginal,2
influence,2
influences,2
inherited,2
recombination,2
a,2
genomes,2
coefficients,2
computed,2
three,2
conditions,2
context,2
correlation,2
corresponds,2
costs,2
critical,2
critically,2
cryptic,2
curve,2
genome,2
target,2
t,2
systems,2
depended,2
survived,2
determine,2
determining,2
directly,2
displays,2
distributed,2
distribution,2
drawn,2
either,2
stochastically,2
ensure,2
throughout,2
changes,2
equilibria,2
caused,2
according,2
achieving,2
act,2
yet,2
adaptation,2
would,2
affect,2
affects,2
after,2
will,2
allowed,2
allows,2
who,2
well,2
arbitrary,2
w,2
version,2
variables,2
bconst,2
becomes,2
variability,2
before,2
bird,2
births,2
unpublished,2
uniform,2
carrying,2
environmental,2
extreme,2
equivalently,2
specifically,2
signals,2
frequencies,2
show,2
similarly,2
simplicity,2
further,2
general,2
generate,2
expression,2
solicit,2
favor,2
generating,2
explored,2
starting,2
started,2
qualitatively,1
usually,1
up,1
propose,1
towhere,1
singleton,1
upper,1
range,1
sensitivities,1
v,1
properties,1
sensory,1
took,1
proof,1
progeny,1
variable,1
tractability,1
units,1
purely,1
quantitatively,1
ubiquitous,1
selfish,1
selfishness,1
providing,1
twin,1
triggering,1
understood,1
traditional,1
traditionally,1
sequester,1
provides,1
simply,1
unify,1
uniparentally,1
signal,1
sibling,1
series,1
predictably,1
sg,1
x,1
shape,1
predicts,1
yielding,1
α,1
shaped,1
share,1
predictable,1
variance,1
predict,1
shaping,1
practice,1
potential,1
possible,1
possibility,1
β,1
populations,1
without,1
sheep,1
preference,1
premise,1
vector,1
processes,1
tissues,1
versions,1
versus,1
vigorous,1
showed,1
weak,1
problem,1
probability,1
probabilistically,1
whenever,1
why,1
shortcoming,1
setting,1
several,1
presence,1
too,1
points,1
tightly,1
repeatedly,1
resident,1
researchers,1
required,1
suggested,1
request,1
reproductive,1
suggestions,1
suggests,1
reproduced,1
reproduce,1
summary,1
represented,1
support,1
supported,1
representation,1
robust,1
robustness,1
supporting,1
supposed,1
successive,1
resolved,1
rivalry,1
studied,1
state,1
stasis,1
step,1
steps,1
stochasticity,1
