Words,Words_Count
the,158
of,155
and,123
in,112
to,78
that,63
with,47
after,46
ischemia,46
were,43
for,40
was,33
or,29
is,28
global,26
neurons,26
animals,25
at,24
as,24
ovx,24
by,24
neuroprotective,24
not,22
stx,22
neuroprotection,21
rats,21
hormone,20
compounds,20
pyramidal,18
are,18
female,18
from,17
ischemic,17
weeks,17
be,16
when,16
on,16
effects,15
synthetic,15
we,15
administered,14
brain,14
recording,13
administration,13
also,13
classical,12
young,12
hippocampal,12
estrogenic,12
neuronal,11
bind,11
estrogens,11
immediately,11
activation,11
these,11
before,10
using,10
min,10
µg,10
significantly,10
such,10
an,10
natural,10
dose,10
model,9
surviving,9
hippocampus,9
which,9
significant,9
estrogen,9
icv,9
slices,9
do,9
occlusion,9
cell,9
it,9
time,8
than,8
agonist,8
study,8
either,8
ers,8
high,8
females,8
might,8
transient,7
injected,7
results,7
insult,7
receptor,7
even,7
number,7
serm,7
deprivation,7
days,7
whether,7
same,7
because,7
this,7
see,7
all,7
death,6
following,6
similar,6
single,6
treated,6
doses,6
excitability,6
thus,6
studies,6
review,6
solution,6
higher,6
µm,6
injection,6
vehicle,6
withdrawal,6
both,6
potential,6
week,6
no,6
latency,6
receptors,6
actions,6
performed,6
between,6
they,5
had,5
short,5
male,5
through,5
may,5
reduce,5
given,5
counts,5
can,5
focal,5
first,5
pretreatment,5
risk,5
animal,5
present,5
observed,5
older,5
does,5
our,5
during,5
patients,5
fepsp,5
subjected,5
carotid,5
used,5
reported,5
chamber,5
collateral,4
increase,4
arteries,4
serms,4
several,4
damage,4
treatment,4
vitro,4
middle,4
shown,4
mimic,4
two,4
cerebral,4
mediated,4
survival,4
reperfusion,4
nuclear,4
some,4
afford,4
cells,4
one,4
stimulation,4
stroke,4
women,4
dorsal,4
other,4
subcutaneous,4
coupled,4
showed,4
sections,4
schaffer,4
if,4
there,4
therapy,4
clinically,4
therapeutic,4
however,4
clinical,4
saline,4
measured,4
its,3
lateral,3
longer,3
ethanol,3
effect,3
stable,3
lower,3
permanent,3
provide,3
rat,3
medial,3
levels,3
here,3
level,3
injury,3
relevant,3
hormonal,3
perfused,3
isofluorane,3
left,3
recent,3
into,3
ovarian,3
reduces,3
later,3
maintained,3
report,3
excitatory,3
genistein,3
important,3
rescued,3
g,3
selective,3
research,3
procedures,3
known,3
previously,3
sector,3
microscope,3
right,3
field,3
mapk,3
fepsps,3
mimics,3
models,3
have,3
more,3
moreover,3
recently,3
exhibited,3
exert,3
mcao,3
pathways,3
breast,3
among,3
supplementation,3
activate,3
difference,3
cancer,3
chronic,3
tamoxifen,3
suggest,3
would,3
systemic,3
vivo,3
sucrose,3
artery,3
distinct,3
counted,3
tested,3
but,3
dmso,3
aging,3
vertebral,3
their,3
agents,3
then,3
months,2
removed,2
identified,2
modulation,2
clearly,2
induced,2
under,2
including,2
indeed,2
treat,2
increased,2
central,2
increases,2
trigger,2
molecular,2
preconditioning,2
molecules,2
extent,2
preclinical,2
needle,2
heater,2
agonists,2
robust,2
thrombosis,2
compound,2
compared,2
highly,2
neuron,2
comparable,2
colleagues,2
response,2
together,2
amplitude,2
narrow,2
nacl,2
anesthetized,2
retain,2
hypothalamic,2
coagulated,2
hypothesis,2
water,2
relevance,2
remains,2
attenuate,2
bodies,2
arrest,2
receiving,2
least,2
associated,2
bilateral,2
benefits,2
prolonged,2
promote,2
likely,2
promoted,2
another,2
beneficial,2
promotes,2
loss,2
provides,2
baseline,2
properties,2
been,2
viable,2
protein,2
protects,2
brains,2
bregma,2
khz,2
kept,2
inline,2
mm,2
case,2
insults,2
postmenopausal,2
related,2
region,2
intervals,2
volume,2
cardiovascular,2
cardiac,2
involved,2
area,2
recordings,2
unwanted,2
mice,2
upon,2
methods,2
use,2
buffered,2
kcl,2
postsynaptic,2
well,2
nikon,2
expressed,2
ph,2
pharmacological,2
phosphate,2
surgical,2
slice,2
die,2
did,2
acute,2
experimentation,2
window,2
determining,2
depend,2
pathway,2
extracellular,2
nm,2
determined,2
determine,2
destined,2
designed,2
synaptic,2
will,2
signaling,2
digital,2
solutions,2
without,2
events,2
efficacy,2
each,2
electrode,2
duration,2
overnight,2
subsequent,2
substantial,2
over,2
enhanced,2
per,2
stimulating,2
still,2
acsf,2
out,2
act,2
suggested,2
suggesting,2
diphenylacrylamide,2
evaluated,2
perfusion,2
period,2
fewer,2
facilitation,2
filled,2
possibility,2
found,2
frame,2
cutting,2
placed,2
cut,2
temperature,2
positioned,2
affords,2
possible,2
place,2
could,2
glucose,2
against,2
therefore,2
group,2
second,2
nmda,2
containing,2
formalin,2
protecting,2
data,2
show,2
delayed,2
followed,2
shows,2
day,2
paxinos,1
visible,1
progestin,1
performance,1
protect,1
µl,1
potassium,1
percent,1
wound,1
prepare,1
posterior,1
peanut,1
phytoestrogen,1
vibrating,1
preparation,1
presently,1
photographed,1
pittsburgh,1
widely,1
vessel,1
whereas,1
written,1
whole,1
potentially,1
produces,1
pleiotropic,1
way,1
phospholipase,1
prevents,1
previous,1
vs,1
predicted,1
predominantly,1
premarin,1
vulnerable,1
warner,1
visualized,1
wavemetrics,1
photoshop,1
potentiation,1
who,1
portland,1
work,1
wilmington,1
potentials,1
probe,1
procedure,1
washed,1
plus,1
subject,1
protection,1
signals,1
side,1
shrunken,1
syringe,1
taken,1
should,1
shifted,1
shaken,1
sex,1
seven,1
session,1
temporary,1
term,1
senescent,1
selectivity,1
selected,1
them,1
sectors,1
search,1
scientific,1
thoroughly,1
sampling,1
those,1
thread,1
three,1
safe,1
sigma,1
symptoms,1
protocols,1
silk,1
subiculum,1
subfield,1
subcutaneously,1
submerged,1
structures,1
strom,1
stress,1
stratum,1
stock,1
sterile,1
step,1
starting,1
standard,1
stained,1
summated,1
sunnyvale,1
sprague,1
spontaneously,1
specific,1
solubilized,1
slopes,1
support,1
switched,1
simpkins,1
similarly,1
rounded,1
throughout,1
river,1
tissue,1
until,1
reflex,1
reduced,1
rectifying,1
rectal,1
recovery,1
up,1
upswing,1
record,1
uterine,1
values,1
vehicles,1
ventilating,1
ventral,1
rate,1
ventricle,1
rapidly,1
raloxifene,1
radiatum,1
quantification,1
pyknotic,1
purchased,1
pupil,1
very,1
provided,1
regions,1
regulation,1
subjects,1
transverse,1
righting,1
tissues,1
reviewed,1
total,1
transcardially,1
retired,1
retained,1
responded,1
respond,1
transfer,1
transmission,1
requirements,1
remained,1
reproductively,1
reproductive,1
reports,1
tubing,1
type,1
repeated,1
reopened,1
undergo,1
understanding,1
underwent,1
remaining,1
unidentified,1
a,1
pad,1
develop,1
ct,1
currents,1
cycle,1
dawley,1
demonstration,1
dependent,1
depth,1
described,1
development,1
compare,1
device,1
diestrus,1
differ,1
digitized,1
dilation,1
diluted,1
directly,1
discussion,1
critically,1
critical,1
counting,1
corroborates,1
conditions,1
conducted,1
confer,1
confirmed,1
conjugated,1
considered,1
consisting,1
constant,1
contraception,1
contrast,1
controller,1
controls,1
coordinates,1
copious,1
core,1
coronal,1
corresponding,1
dissected,1
dissolved,1
distance,1
epsps,1
equivalent,1
er,1
erα,1
establish,1
established,1
evaporate,1
event,1
every,1
evidence,1
evoked,1
exacerbate,1
examined,1
example,1
except,1
excessive,1
excitotoxicity,1
experiment,1
equine,1
eosinophilic,1
dosaka,1
eosin,1
drug,1
drugs,1
earlier,1
eclipse,1
effectiveness,1
efficacious,1
einstein,1
electrical,1
electrodes,1
electrophysiology,1
em,1
embryo,1
encapsulated,1
encourage,1
endometrial,1
enhancing,1
ensured,1
conclusion,1
common,1
pa,1
anova,1
allowed,1
already,1
alternative,1
although,1
amplifier,1
analogs,1
analyzed,1
anesthesia,1
antagonists,1
committee,1
apex,1
application,1
approaches,1
appropriate,1
approved,1
approximately,1
around,1
attenuates,1
albert,1
agreement,1
age,1
affinity,1
about,1
above,1
access,1
accord,1
accordance,1
acting,1
action,1
activated,1
activates,1
