Words,Words_Count
the,96
of,85
in,66
to,59
and,54
for,41
with,41
patients,40
was,34
mortality,32
were,27
is,25
treatment,25
days,22
as,20
that,20
study,19
data,18
on,18
not,18
this,18
be,17
are,17
fluconazole,16
cm,15
at,15
no,15
amb,14
from,14
individuals,14
available,14
haart,13
outcome,12
than,12
it,12
renal,12
hospital,12
yes,11
hiv,11
by,11
africa,10
amphotericin,10
within,10
more,10
all,10
median,9
day,9
south,9
or,8
possible,8
those,8
setting,8
an,8
if,8
higher,8
might,7
first,7
iqr,7
other,7
had,7
failure,7
local,7
given,7
cryptococcal,6
diastolic,6
could,6
seen,6
but,6
disease,6
rates,6
diagnosis,6
positive,6
normal,6
associated,6
have,6
analysis,6
time,6
where,6
has,6
meningitis,6
both,5
population,5
alive,5
clinical,5
age,5
between,5
mean,5
prior,5
rate,5
date,5
who,5
daily,5
however,5
women,5
pressure,5
person,5
improved,5
tb,5
overall,5
there,5
care,5
benefit,5
availability,5
factors,5
observed,5
drug,5
suggests,5
these,5
current,4
deaths,4
recent,4
remains,4
regional,4
evidence,4
only,4
high,4
initiation,4
past,4
health,4
headache,4
missing,4
effect,4
early,4
men,4
function,4
duration,4
poorer,4
focal,4
per,4
public,4
rather,4
shown,4
african,4
which,4
tuberculosis,4
based,4
antiretroviral,4
antiretrovirals,4
sector,4
would,4
case,4
used,4
such,4
art,4
access,4
when,4
medical,3
unknown,3
mg,3
association,3
most,3
neurology,3
treated,3
even,3
many,3
none,3
been,3
number,3
blood,3
bp,3
though,3
can,3
therapy,3
out,3
during,3
female,3
every,3
management,3
infection,3
impact,3
illness,3
years,3
increased,3
icu,3
hypotension,3
increasing,3
hours,3
addition,3
admission,3
admitted,3
male,3
here,3
healthcare,3
well,3
guidelines,3
group,3
good,3
usually,3
following,3
outcomes,3
flucytosine,3
survival,3
line,3
over,3
routinely,3
severe,3
significant,3
settings,3
improve,3
diagnosed,3
death,3
dead,3
started,3
practice,3
series,3
different,3
discharge,3
developed,3
concurrent,3
choice,3
patient,3
presentation,3
presenting,3
receiving,3
csf,3
consent,3
proportion,3
presence,3
prevalence,3
intravenous,2
prospective,2
iv,2
