Words,Words_Count
the,136
of,124
and,80
to,74
pallor,73
in,60
haemoglobin,46
anaemia,40
we,36
study,28
patients,28
for,26
severe,25
tongue,25
is,25
was,24
at,23
our,21
that,21
or,19
by,18
test,18
not,18
accuracy,18
were,17
with,16
as,15
moderate,14
sites,13
diagnostic,13
nailbed,13
be,13
used,13
all,11
from,11
clinical,11
likelihood,11
rule,10
mild,10
between,9
point,9
mean,9
out,9
on,9
probability,9
cutoff,9
can,8
this,8
palmer,8
assessment,8
conjunctiva,8
may,8
respectively,8
physicians,8
ratios,8
studies,8
detect,7
hospital,7
it,7
conjunctival,7
their,7
has,7
standard,7
values,7
an,7
observer,7
no,7
agreement,7
physical,7
roc,6
data,6
also,6
observers,6
estimates,6
different,6
sensitivity,6
levels,6
have,6
other,6
lr,6
results,6
measure,6
examined,6
signs,6
site,6
conjunctivae,6
did,6
examination,5
two,5
absence,5
outpatients,5
if,5
palms,5
palm,5
pale,5
order,5
years,5
even,5
evaluated,5
because,5
inpatients,5
more,5
nailbeds,5
kappa,5
deviation,4
confidence,4
use,4
estimation,4
area,4
lrs,4
present,4
ci,4
assessed,4
number,4
according,4
four,4
found,4
variability,4
them,4
specificity,4
outpatient,4
electronic,4
several,4
screening,4
target,4
poor,4
vs,4
although,4
ruling,4
disease,4
while,4
cell,4
which,4
positive,4
setting,4
practice,4
one,4
settings,4
et,3
disorder,3
enough,3
enrolled,3
suggested,3
easily,3
system,3
each,3
large,3
size,3
ranged,3
percent,3
off,3
points,3
population,3
presence,3
most,3
prevalence,3
previous,3
medical,3
measured,3
made,3
reference,3
grades,3
laboratory,3
reported,3
inpatient,3
information,3
result,3
indicate,3
sample,3
scores,3
hours,3
had,3
severely,3
teaching,3
stata,3
bedside,3
departments,3
curve,3
therefore,3
are,3
central,3
diagnosis,3
counter,3
children,3
could,3
when,3
close,3
colour,3
ak,3
analysis,3
al,3
comparison,3
cut,3
compared,3
blood,3
across,3
before,3
detection,3
usa,2
needed,2
ruled,2
closer,2
