Words,Words_Count
of,149
the,121
in,89
and,84
women,59
for,52
to,48
with,37
cin,34
cervical,32
on,31
were,31
was,29
as,27
no,25
participants,25
or,24
study,23
colposcopy,23
by,23
not,21
vs,21
procedures,20
included,20
histopathology,19
art,19
that,18
india,17
results,15
this,15
disease,14
our,14
invasive,14
is,14
diagnostic,13
who,13
at,13
history,12
cancer,12
prevalence,12
median,12
have,12
evidence,11
be,11
colposcopic,11
may,11
lesions,11
reported,10
presence,10
histopathological,10
had,10
also,9
age,9
from,9
hpv,9
multivariable,9
clinical,9
per,9
covariates,9
an,9
hiv,9
indian,9
sexual,9
we,9
currently,8
studies,8
sti,8
odds,8
more,8
care,8
only,8
all,8
among,8
ordinal,8
diagnoses,7
diagnosis,7
those,7
pune,7
unit,7
regression,7
counts,7
neoplasia,7
stage,7
iqr,7
performed,7
icc,7
analysis,7
years,7
health,7
using,7
examination,6
most,6
are,6
screening,6
increasing,6
risk,6
whom,6
developing,6
while,6
unadjusted,6
other,6
model,6
these,6
increase,6
lifetime,6
confirmatory,6
prevention,6
logistic,6
used,6
significant,6
symptoms,6
use,6
infection,5
past,5
has,5
treatment,5
due,5
final,5
majority,5
receiving,5
first,5
time,5
than,5
confirmed,5
school,5
status,5
partners,5
having,5
their,5
number,5
severity,5
cytology,5
predictors,5
bivariate,5
services,5
prior,5
primary,5
data,5
rupees,5
two,5
cell,5
consent,4
predictor,4
increased,4
partner,4
undergoing,4
there,4
endocervical,4
births,4
confirmation,4
population,4
severe,4
if,4
opposed,4
yet,4
statistical,4
outcome,4
indicated,4
spouse,4
education,4
dna,4
based,4
analyses,4
testing,4
well,4
independent,4
high,4
thus,4
did,4
family,4
deemed,3
such,3
introduction,3
current,3
samples,3
guidelines,3
sex,3
recommended,3
revealed,3
even,3
sexually,3
since,3
income,3
inconclusive,3
sociodemographic,3
settings,3
index,3
regardless,3
ecc,3
however,3
each,3
distribution,3
infections,3
informed,3
detection,3
standardized,3
global,3
countries,3
greater,3
mass,3
through,3
preventive,3
programs,3
approximately,3
menarche,3
cohort,3
cohabiting,3
need,3
clinics,3
national,3
normal,3
assessment,3
transmitted,3
body,3
avoid,3
ci,3
variables,3
categories,3
antiretroviral,3
out,3
protocol,3
neoplastic,3
abnormalities,3
access,3
accuracy,3
year,3
unnecessary,3
world,3
being,3
limited,3
woman,3
before,3
possibility,3
count,3
nature,3
alone,3
composite,3
but,3
never,2
i,2
present,2
ii,2
illness,2
pregnancy,2
nurses,2
negative,2
hormonal,2
hysterectomy,2
reveal,2
gynecological,2
percentile,2
pelvic,2
pathologists,2
participation,2
participant,2
pap,2
overall,2
histopathologic,2
outcomes,2
organization,2
ordered,2
hospital,2
opportunistic,2
human,2
one,2
offered,2
result,2
preventable,2
immunosuppressed,2
medical,2
initiated,2
progression,2
marginally,2
low,2
inr,2
providing,2
longer,2
recruited,2
living,2
linearity,2
interquartile,2
limitations,2
limitation,2
received,2
life,2
interventions,2
recall,2
large,2
intraepithelial,2
rate,2
ratios,2
initially,2
products,2
impact,2
methods,2
restricted,2
important,2
resources,2
research,2
improved,2
improving,2
reproductive,2
natural,2
nari,2
report,2
nadir,2
multiple,2
months,2
moderately,2
moderate,2
models,2
missing,2
priori,2
procedure,2
relied,2
million,2
prospective,2
yrs,2
grade,2
enrollment,2
blood,2
biopsy,2
underwent,2
between,2
detected,2
detecting,2
user,2
statistically,2
state,2
available,2
values,2
done,2
duration,2
spouses,2
educated,2
efforts,2
some,2
associated,2
assay,2
coverage,2
both,2
undergo,2
total,2
committee,2
complete,2
they,2
concerns,2
collected,2
condom,2
tobacco,2
confidence,2
clinician,2
unavailable,2
consensus,2
consenting,2
continue,2
contraceptive,2
true,2
cervix,2
cases,2
case,2
enrolled,2
variable,2
entirely,2
findings,2
ethics,2
exchange,2
