Words,Words_Count
the,280
of,222
in,150
and,109
to,102
for,96
cardiovascular,61
treatment,58
other,51
was,49
fenofibrate,49
reduction,43
patients,42
on,40
events,40
effect,38
by,36
use,31
cholesterol,31
or,31
statin,29
trial,28
this,27
study,27
placebo,26
therapy,26
event,26
from,25
as,25
those,25
group,25
analysis,23
randomized,23
ldl,23
effects,22
with,22
were,21
drugs,21
medicines,21
risk,21
disease,20
statins,20
these,19
be,19
average,19
trials,19
is,19
chd,18
adjusted,18
than,18
an,17
not,16
each,16
adjustment,16
drug,16
at,16
estimates,15
that,15
analyses,14
more,14
field,14
using,14
treatments,13
may,13
any,13
all,13
among,13
patient,12
cvd,12
methods,12
evidence,11
discontinuation,11
estimated,11
some,11
have,11
used,11
after,11
we,11
therapies,10
higher,10
nonstudy,10
within,10
assumed,10
such,10
example,10
diabetes,10
who,10
which,9
additional,9
years,9
subgroups,9
major,9
uptake,9
baseline,9
but,9
prior,9
death,9
medications,9
bias,8
are,8
also,8
results,8
between,8
our,8
efficacy,8
clinical,8
do,8
intervention,8
selection,8
no,8
been,8
total,8
started,8
groups,7
heterogeneity,7
rate,7
type,7
over,7
similar,7
infarction,7
subsequent,7
when,7
lowering,7
primary,7
relative,7
before,7
unadjusted,7
hr,6
new,6
can,6
assigned,6
antiplatelet,6
only,6
estimate,6
based,6
lipoprotein,6
method,6
during,6
outcomes,6
subgroup,6
stroke,6
approach,6
starting,5
would,5
subject,5
time,5
taken,5
comparisons,5
myocardial,5
coronary,5
absolute,5
significant,5
true,5
change,5
value,5
same,5
nonfatal,5
medication,5
it,5
because,5
blood,5
both,5
revascularization,5
lipid,5
design,4
adherence,4
adjust,4
adjusting,4
without,4
factors,4
their,4
usual,4
case,4
external,4
increased,4
different,4
differences,4
plus,4
atorvastatin,4
vs,4
possible,4
reductions,4
according,4
model,4
pressure,4
aged,4
ace,4
basis,4
active,4
period,4
percentage,4
differential,4
first,4
assumptions,4
could,4
heart,4
inhibitors,4
close,4
hazard,4
applied,4
ci,4
will,4
least,4
hdl,4
likely,4
course,4
fully,4
offset,4
individual,4
commenced,4
instrumental,3
sensitivity,3
randomization,3
men,3
part,3
moderately,3
setting,3
noncompliance,3
several,3
either,3
most,3
including,3
effectiveness,3
multiple,3
proportion,3
respectively,3
outcome,3
rrr,3
particularly,3
start,3
overview,3
should,3
greater,3
level,3
had,3
having,3
ii,3
lower,3
per,3
latter,3
high,3
larger,3
however,3
simvastatin,3
rates,3
prevent,3
changes,3
characteristics,3
age,3
common,3
angina,3
angiotensin,3
antagonist,3
country,3
apparent,3
while,3
values,3
variable,3
detect,3
applying,3
derived,3
there,3
variation,3
approaches,3
they,3
arms,3
well,3
changed,3
care,3
systolic,3
yes,3
due,3
underestimate,3
dose,3
under,3
about,3
underestimation,3
underlying,3
account,3
absence,3
revised,2
screening,2
reported,2
sas,2
circumstances,2
remained,2
various,2
vascular,2
beta,2
mellitus,2
vector,2
version,2
became,2
mi,2
might,2
related,2
background,2
less,2
mb,2
levels,2
result,2
into,2
log,2
low,2
itself,2
see,2
scores,2
make,2
initial,2
blockers,2
cases,2
up,2
light,2
clopidogrel,2
resins,2
avoid,2
ratio,2
months,2
antihypertensive,2
alternative,2
wide,2
published,2
agents,2
particular,2
adopted,2
adherent,2
ptca,2
provided,2
women,2
addition,2
provide,2
action,2
across,2
populations,2
problem,2
powered,2
previously,2
pravastatin,2
previous,2
presence,2
original,2
apparently,2
averaged,2
often,2
australia,2
multiplicative,2
recognized,2
receptor,2
assumption,2
nature,2
weighted,2
ratios,2
inhibitor,2
aspirin,2
rather,2
nonadherence,2
nonsignificant,2
where,2
nonuse,2
whether,2
novel,2
number,2
observed,2
apply,2
application,2
coefficient,2
dyslipidemia,2
zealand,2
consistent,2
has,2
examined,2
conventional,2
took,2
smaller,2
constrained,2
direct,2
slightly,2
expected,2
considering,2
daily,2
conservative,2
evaluating,2
history,2
discontinuing,2
table,2
target,2
statistical,2
diuretics,2
fibrates,2
following,2
cttc,2
standard,2
deaths,2
formula,2
cox,2
final,2
covariates,2
df,2
function,2
future,2
general,2
factor,2
settings,2
somewhat,2
covariate,2
diuretic,2
followed,2
doc,2
indicating,2
emerging,2
shown,2
combined,2
doctors,2
commencing,2
included,2
elderly,2
showed,2
triglyceride,2
simple,2
unblinding,2
endpoint,2
substantial,2
if,2
hrs,2
enzyme,2
systematic,2
established,2
sex,2
subsequently,2
support,1
yet,1
probably,1
ranging,1
suggest,1
syndromes,1
them,1
suggested,1
preventing,1
then,1
supporting,1
randomness,1
therefore,1
range,1
random,1
procedures,1
statistically,1
take,1
protocol,1
structure,1
proposed,1
prone,1
question,1
taking,1
whom,1
stronger,1
progress,1
strong,1
prognosis,1
white,1
profiles,1
tests,1
quintile,1
provides,1
still,1
steadily,1
substantially,1
status,1
takes,1
underestimated,1
specified,1
restricted,1
resulted,1
resulting,1
treat,1
situation,1
valuable,1
validation,1
simvastin,1
valid,1
treated,1
reviews,1
treating,1
simplified,1
usage,1
uptakes,1
significantly,1
suggests,1
unstable,1
unbalanced,1
sicker,1
scope,1
score,1
unlike,1
undertook,1
showing,1
secondary,1
undertaken,1
she,1
unconstrained,1
set,1
transluminal,1
variables,1
real,1
responding,1
specific,1
reasons,1
receiving,1
sources,1
waist,1
source,1
recurrent,1
reduced,1
thought,1
visits,1
refinements,1
thrombolytic,1
reflecting,1
regular,1
visit,1
relate,1
through,1
so,1
very,1
relevant,1
thus,1
together,1
smoking,1
reliable,1
small,1
renaal,1
report,1
requires,1
size,1
recorded,1
abnormal,1
prespecified,1
determined,1
described,1
demonstrated,1
decisions,1
decision,1
deal,1
date,1
data,1
cure,1
corresponding,1
corresponded,1
correspond,1
correct,1
controlled,1
control,1
contributed,1
continuing,1
considered,1
confounded,1
confound,1
confidence,1
conclusions,1
conclusion,1
concerns,1
compute,1
compliers,1
compelling,1
comparing,1
detail,1
determines,1
commencement,1
diastolic,1
evaluation,1
evaluated,1
et,1
estimators,1
estimator,1
estimation,1
especially,1
endpoints,1
encountered,1
emergence,1
elsewhere,1
eligible,1
duration,1
driven,1
dosage,1
does,1
doctor,1
discussion,1
discussed,1
discontinuedstudy,1
discontinued,1
discontinue,1
directly,1
dilution,1
differs,1
differed,1
did,1
compared,1
commence,1
prescriptions,1
being,1
balanced,1
avoiding,1
attenuated,1
attenuate,1
assumes,1
associated,1
assessed,1
arose,1
approximation,1
approximate,1
appropriate,1
appreciably,1
applies,1
appears,1
another,1
alter,1
alone,1
allow,1
al,1
affected,1
advance,1
adhere,1
addressed,1
address,1
additionally,1
acute,1
accord,1
basing,1
benefit,1
combinations,1
better,1
combination,1
cohort,1
cognition,1
coefficients,1
clinician,1
clinic,1
classified,1
classes,1
claimed,1
chronic,1
chose,1
choice,1
chance,1
caused,1
cary,1
carotid,1
cancer,1
calculations,1
calculated,1
calcium,1
cabg,1
building,1
broader,1
broad,1
bmi,1
biological,1
biases,1
exactly,1
examination,1
examples,1
nominally,1
niddm,1
next,1
needed,1
nc,1
multivariable,1
multiplied,1
much,1
monthly,1
month,1
monitored,1
modifying,1
modest,1
moderate,1
modelling,1
mm,1
missing,1
micronised,1
mg,1
medical,1
median,1
measuring,1
measurement,1
meant,1
matching,1
mass,1
many,1
making,1
nitrate,1
nontrial,1
excluded,1
normal,1
predicted,1
pravastastin,1
pragmatic,1
practice,1
potentially,1
potential,1
possibility,1
population,1
poorly,1
pooled,1
plausible,1
planned,1
plan,1
peripheral,1
percentages,1
people,1
penalized,1
pattern,1
parameter,1
owing,1
ongoing,1
one,1
older,1
occurrence,1
occur,1
obtained,1
obesity,1
maintain,1
main,1
made,1
lowest,1
improved,1
imbalance,1
i,1
hypertension,1
hradj,1
highest,1
hg,1
here,1
healthier,1
he,1
half,1
groupings,1
glycoprotein,1
given,1
further,1
full,1
former,1
form,1
finland,1
finding,1
fibrate,1
fashion,1
failure,1
extends,1
explained,1
explain,1
exp,1
inc,1
include,1
inclusion,1
introduce,1
losartan,1
longer,1
limitations,1
limitation,1
leading,1
abnormalities,1
law,1
largely,1
large,1
lack,1
jikei,1
introduction,1
intervals,1
incorporating,1
interest,1
interaction,1
institute,1
inherent,1
information,1
influence,1
ineligible,1
indicator,1
indicated,1
indicate,1
independently,1
increase,1
lead,1
