Words,Words_Count
the,887
of,608
in,297
that,273
and,226
to,202
is,195
for,177
we,146
are,134
pairs,115
all,108
as,104
with,101
at,90
be,88
residues,86
contacts,85
statistical,85
by,81
between,78
dependencies,74
this,73
can,72
on,68
contact,67
which,60
our,58
predictions,55
distal,55
it,55
each,53
sequence,50
posterior,50
information,49
positions,49
values,47
have,46
number,46
probability,46
different,45
these,43
dependency,42
only,42
one,42
alignment,42
model,42
sequences,41
primary,39
than,38
probabilities,37
tree,36
prior,36
chains,35
phylogenetic,35
spanning,35
mutual,35
show,34
shown,34
over,33
from,33
prediction,32
protein,31
columns,30
structure,30
other,30
edges,29
sum,29
pair,28
alignments,28
using,28
performance,28
see,27
method,27
given,27
multiple,26
value,26
distance,26
such,25
has,25
into,25
accuracy,25
also,25
fraction,24
an,24
entropy,24
not,24
distribution,24
distances,23
position,23
independent,23
more,23
many,23
trees,23
very,23
panel,22
high,22
been,21
shows,21
dependence,21
however,21
large,21
function,20
domain,20
residue,20
methods,20
set,20
calculated,20
since,20
there,20
their,19
blue,19
explained,19
bayesian,19
even,18
thus,18
domains,18
edge,18
amino,18
any,18
or,18
correction,18
separation,17
red,17
possible,17
contacting,17
chain,17
when,17
based,17
length,17
average,17
directly,17
data,17
then,16
most,16
about,16
indirect,16
generally,16
corrected,16
would,16
column,16
note,15
lines,15
network,15
true,15
apc,15
least,15
were,15
two,15
score,15
where,15
so,15
used,14
models,14
structures,14
less,14
therefore,14
product,14
if,14
direct,13
sensitivity,13
no,13
figure,13
distributions,13
particular,13
corresponding,13
per,13
first,13
interactions,13
larger,13
almost,13
tif,12
joint,12
black,12
strongly,12
best,12
positive,12
depends,12
much,12
mb,12
low,12
left,12
matrix,12
significantly,12
account,12
informative,12
example,11
several,11
strong,11
roughly,11
posteriors,11
without,11
interacting,11
results,11
right,11
cannot,11
clear,11
likely,11
some,10
higher,10
was,10
predictive,10
use,10
approach,10
structurally,10
will,10
curves,10
background,10
apart,10
acids,10
axis,10
graph,10
they,9
extent,9
general,9
important,9
acid,9
including,9
described,9
parameters,9
pfam,9
fact,9
indeed,9
single,9
whereas,9
close,9
structural,9
interact,9
although,9
because,8
across,8
compare,8
pairwise,8
steps,8
predict,8
determined,8
those,8
could,8
total,8
analysis,8
result,8
its,8
mean,8
small,8
may,8
separations,8
main,8
calculation,7
entropies,7
well,7
sets,7
scores,7
comparison,7
evolutionary,7
equation,7
incorporating,7
terms,7
same,7
form,7
clearly,7
measure,7
significant,7
node,7
measures,7
improves,7
typically,7
scale,7
interaction,7
here,7
relatively,7
but,7
further,7
proposed,7
gaps,7
standard,7
rigorous,6
simply,6
developed,6
likelihood,6
along,6
text,6
way,6
obtain,6
simple,6
parameter,6
obtained,6
nodes,6
improve,6
secondary,6
consider,6
long,6
common,6
distant,6
do,6
find,6
varying,6
due,6
amount,6
easily,6
constant,6
define,6
order,6
recently,6
still,6
current,6
conditional,6
what,6
horizontal,6
expected,6
below,6
dashed,6
curve,6
work,6
calculating,6
constraints,5
compared,5
contain,5
error,5
defined,5
rather,5
noted,5
little,5
cumulative,5
highly,5
longer,5
predicted,5
version,5
considering,5
ppv,5
entries,5
lower,5
included,5
finally,5
computationally,5
incorporation,5
up,5
considered,5
corrections,5
far,5
should,5
exist,5
essentially,5
proteins,5
definition,5
path,5
take,5
weight,5
induced,5
above,5
fractions,5
second,5
within,5
occur,5
available,5
rna,5
determinant,5
investigate,5
å,5
three,5
contained,5
randomized,5
importantly,5
assume,5
factor,4
line,4
explanation,4
additional,4
smaller,4
removed,4
green,4
addition,4
considers,4
separated,4
chosen,4
markov,4
known,4
features,4
let,4
already,4
relative,4
increases,4
estimate,4
regarding,4
conserved,4
explain,4
makes,4
instead,4
estimated,4
relationships,4
calculate,4
eg,4
correspond,4
vertical,4
depend,4
occurs,4
assign,4
write,4
assuming,4
determine,4
outperforms,4
contrast,4
dependent,4
proportional,4
takes,4
demonstrates,4
asc,4
showed,4
demonstrate,4
decreases,4
surface,4
performed,4
statistically,4
according,4
how,4
previous,4
correlation,4
difficult,4
hidden,4
observed,4
correlations,4
drops,4
median,4
mentioned,4
dramatically,4
minimal,4
sensitivities,4
selected,4
rare,4
ranks,4
mutations,4
times,4
range,4
both,4
improvements,4
approximately,4
spurious,4
negative,4
increase,3
idea,3
improved,3
written,3
highest,3
include,3
identical,3
identify,3
illustrates,3
informations,3
short,3
illustrated,3
improvement,3
whole,3
zero,3
shifted,3
under,3
interestingly,3
subset,3
them,3
outperform,3
th,3
sections,3
tend,3
part,3
paths,3
pdb,3
percent,3
summing,3
phylogenetically,3
plus,3
suggested,3
predicting,3
through,3
root,3
goes,3
states,3
quantified,3
random,3
rigorously,3
ratio,3
reasonably,3
reduced,3
reflect,3
related,3
remain,3
remains,3
occurring,3
numerically,3
investigated,3
making,3
weights,3
weighting,3
similar,3
leads,3
ways,3
legend,3
limit,3
limited,3
literature,3
logarithm,3
logarithmic,3
slightly,3
lowest,3
virtually,3
time,3
marginal,3
match,3
maximum,3
minus,3
variation,3
variables,3
variability,3
unknown,3
treat,3
training,3
nature,3
need,3
top,3
signal,3
α,3
confirms,3
conservation,3
bins,3
evidence,3
bin,3
better,3
covered,3
database,3
following,3
dimensional,3
averages,3
assumes,3
determining,3
associated,3
develop,3
arbitrary,3
evident,3
evolution,3
course,3
families,3
corresponds,3
briefly,3
case,3
correctly,3
collected,3
colors,3
commonly,3
existence,3
existing,3
energy,3
exists,3
constrained,3
expect,3
approximation,3
basic,3
does,3
functional,3
disentangle,3
among,3
always,3
allows,3
appear,3
either,3
divided,3
adapted,3
application,3
equally,3
problem,2
context,2
probably,2
core,2
correct,2
global,2
down,2
problems,2
profile,2
pursuing,2
might,2
principles,2
quality,2
dirichlet,2
contains,2
reached,2
references,2
elements,2
refer,2
consistent,2
reasons,2
reasonable,2
real,2
meaning,2
containing,2
effects,2
effectively,2
rapidly,2
constructed,2
rank,2
member,2
done,2
randomly,2
predicts,2
modeling,2
noisy,2
derive,2
discussed,2
derived,2
overall,2
detect,2
out,2
otherwise,2
denote,2
discarded,2
deviation,2
difference,2
differences,2
now,2
obviously,2
derivation,2
paper,2
previously,2
must,2
correlated,2
present,2
observation,2
moreover,2
counts,2
coupling,2
named,2
demonstrated,2
naturally,2
necessary,2
disentangling,2
nicely,2
percentiles,2
parent,2
regard,2
glycines,2
regime,2
underlying,2
truly,2
treatment,2
treating,2
