Words,Words_Count
the,434
of,264
for,137
to,113
in,99
and,82
is,77
as,73
ligand,66
cooperativity,64
by,50
with,45
concentration,35
be,32
hill,31
function,31
that,30
binding,30
value,27
depletion,26
state,26
are,25
we,24
can,23
coefficient,23
protein,22
sites,22
equivalent,21
which,20
range,20
curves,20
conditions,19
on,19
conformational,18
monomer,17
from,17
an,16
at,16
under,16
since,16
between,16
dynamic,15
total,15
states,15
response,14
two,14
curve,13
when,13
cooperative,13
not,13
calmodulin,12
or,12
properties,12
it,12
intrinsic,12
system,12
this,12
model,11
given,11
defined,11
corresponding,11
but,11
systems,11
its,10
free,10
order,10
any,10
characterized,10
ratio,10
change,10
presented,10
also,9
allosteric,9
concentrations,9
dissociation,9
signal,9
new,9
respect,9
other,9
effects,9
values,9
signaling,8
eqn,8
calculated,8
therefore,8
motor,8
affinity,8
mwc,8
parameter,8
fractional,8
effect,7
flagellar,7
fraction,7
index,7
here,7
has,7
compared,7
using,7
measured,7
all,7
than,7
atcase,7
been,7
number,7
contrast,7
results,7
directly,6
define,6
data,6
clear,6
see,6
only,6
case,6
proteins,6
based,6
have,6
isomerization,6
constant,6
bound,6
vary,5
maximal,5
physiological,5
corresponds,5
parameters,5
more,5
low,5
correct,5
must,5
oligomeric,5
these,5
constants,5
used,5
difference,5
less,5
general,5
reliable,5
into,5
shown,5
effective,5
shape,5
represented,5
energy,5
however,5
equilibrium,5
high,5
generally,5
their,5
µm,5
applied,5
calcium,5
because,5
account,5
coefficients,5
oligomer,4
behavior,4
obtained,4
one,4
both,4
over,4
panels,4
equation,4
derivatives,4
reference,4
apply,4
biological,4
much,4
distinct,4
degree,4
measure,4
interactions,4
increases,4
including,4
important,4
changes,4
characterize,4
functions,4
flim,4
enzyme,4
example,4
models,4
aspartate,4
examined,4
consequences,4
transduction,4
transcarbamylase,4
affinities,4
various,4
was,4
well,4
studies,4
absence,4
context,4
considered,4
analysis,4
four,3
cannot,3
measurements,3
would,3
accurately,3
may,3
many,3
limit,3
ligands,3
experimental,3
varies,3
introduction,3
governing,3
expressed,3
classical,3
within,3
increase,3
transitions,3
were,3
identical,3
cells,3
highly,3
why,3
activation,3
same,3
molecules,3
monomeric,3
result,3
respectively,3
apparent,3
sensor,3
relative,3
related,3
reflects,3
show,3
receptors,3
rather,3
significantly,3
appropriate,3
processes,3
possible,3
plot,3
slopes,3
particularly,3
such,3
symmetrical,3
bacterial,3
taken,3
occupied,3
occupancy,3
observed,3
addition,3
towards,3
networks,3
most,3
right,3
monomers,3
above,3
describe,3
conformation,3
displays,3
complex,3
does,3
dramatically,3
differences,3
could,3
each,3
demonstrate,3
components,3
concerted,3
effector,3
lower,2
specific,2
due,2
likely,2
limitations,2
cross,2
logarithm,2
slope,2
always,2
calculation,2
single,2
if,2
hypothetical,2
sigmoidal,2
emphasize,2
analyses,2
showing,2
letter,2
cases,2
individual,2
substituting,2
taking,2
initial,2
al,2
computed,2
interaction,2
comprising,2
subunits,2
substantially,2
provides,2
then,2
involving,2
common,2
middle,2
although,2
stabilization,2
illustrated,2
left,2
modulated,2
mode,2
determined,2
represent,2
reported,2
approach,2
relatively,2
overcome,2
recognized,2
receptor,2
plots,2
position,2
describes,2
approaches,2
presence,2
present,2
quickly,2
principle,2
described,2
arises,2
propose,2
proposed,2
available,2
requires,2
modeling,2
respective,2
adapt,2
decreases,2
motors,2
multiple,2
rotation,2
multisite,2
bias,2
nano,2
complete,2
negative,2
comparison,2
below,2
normalized,2
nu,2
direct,2
numerous,2
responses,2
different,2
basis,2
tissue,2
