Words,Words_Count
the,351
of,183
and,123
in,88
to,74
for,73
is,55
test,54
brucei,45
prevalence,42
pcr,42
t,41
are,35
as,34
that,32
by,29
be,29
sensitivity,29
this,28
specificity,27
tests,26
on,24
different,23
estimates,23
these,22
given,22
from,22
cattle,22
were,22
species,21
specific,21
samples,18
two,18
with,18
each,17
both,17
was,16
have,16
estimated,15
at,15
we,15
it,15
than,14
results,14
has,13
using,13
diagnostic,13
livestock,13
model,13
sheep,13
an,13
pigs,13
low,12
goats,12
sample,12
predictive,12
between,12
prevalences,11
analysis,11
testing,11
may,11
values,11
positive,11
high,11
fta,10
studies,10
study,10
blood,10
negative,10
dna,10
individual,9
trypanosome,9
ppv,9
systems,9
such,9
number,9
or,9
npv,8
used,8
been,8
more,8
but,8
result,8
across,8
parameters,8
animal,8
true,8
one,8
higher,7
apparent,7
sampling,7
range,7
detection,7
estimate,7
which,7
performance,7
three,7
all,7
not,7
its,7
required,7
protocols,7
only,6
expected,6
sensitive,6
techniques,6
parasite,6
parameter,6
population,6
populations,6
theileri,6
value,6
chains,6
system,6
over,6
western,6
other,6
very,6
based,6
compared,5
large,5
disease,5
control,5
cumulative,5
kenya,5
trypanosomiasis,5
technique,5
likely,5
host,5
however,5
impact,5
when,5
where,5
bayesian,5
size,5
within,5
sites,5
probability,5
precision,5
would,5
important,5
scale,5
animals,4
those,4
surveys,4
approach,4
into,4
survey,4
well,4
mcmc,4
posterior,4
laboratory,4
also,4
while,4
plots,4
site,4
single,4
field,4
target,4
following,4
assumes,4
shown,4
established,4
implications,4
unbiased,4
due,4
same,4
molecular,4
cards,4
can,4
method,4
infection,4
collected,4
infections,4
prior,4
standard,4
relative,3
designed,3
issue,3
run,3
including,3
include,3
first,3
illustrated,3
four,3
distributions,3
independent,3
slightly,3
rhodesiense,3
estimation,3
distribution,3
enable,3
diagnosis,3
had,3
remove,3
reservoir,3
targeting,3
inhibitors,3
status,3
differences,3
limit,3
uncertainty,3
tools,3
located,3
lower,3
comparisons,3
whatman,3
combination,3
collection,3
truly,3
coat,3
trypanosoma,3
material,3
choice,3
chain,3
villages,3
methods,3
microscopy,3
card,3
probabilities,3
most,3
because,3
primer,3
use,3
parasitaemia,3
potential,3
less,3
reactions,3
pathogenic,3
reaction,3
they,3
pcrs,3
zoonotic,3
absolute,3
above,3
level,3
convergence,3
parasites,3
africa,3
decreases,3
numerically,2
npvs,2
second,2
preservation,2
show,2
form,2
here,2
previous,2
observing,2
no,2
present,2
phd,2
full,2
hct,2
pcattle,2
preparation,2
funyula,2
parasitaemias,2
sequence,2
paper,2
package,2
overall,2
highlighting,2
pathogen,2
several,2
ppigs,2
outcomes,2
haematocrit,2
ppvs,2
order,2
having,2
se,2
iterations,2
highly,2
homesteads,2
purification,2
made,2
residual,2
shows,2
requires,2
reported,2
integrating,2
internal,2
reagent,2
least,2
latent,2
largely,2
label,2
known,2
keeping,2
regions,2
joint,2
regarding,2
regards,2
punches,2
punch,2
make,2
properties,2
need,2
primers,2
how,2
must,2
human,2
ith,2
methodology,2
implementation,2
protocol,2
published,2
matrix,2
robust,2
psheep,2
risk,2
psrf,2
ribosomal,2
indeed,2
independence,2
local,2
pgoats,2
there,2
bci,2
switching,2
did,2
buffy,2
understanding,2
university,2
direct,2
unlikely,2
sufficiently,2
discs,2
bct,2
sub,2
district,2
butula,2
division,2
storage,2
east,2
edinburgh,2
effect,2
veterinary,2
average,2
statistical,2
assumption,2
elsewhere,2
empirical,2
busia,2
detecting,2
assessed,2
trypanosomes,2
transcribed,2
concentration,2
comprised,2
conclusions,2
treatment,2
condition,2
combinations,2
clearly,2
conditional,2
total,2
clear,2
though,2
calculate,2
classical,2
centrifugation,2
their,2
cross,2
currently,2
tested,2
data,2
uncertainties,2
taking,2
tabulation,2
detect,2
employing,2
stored,2
evidence,2
accounting,2
sizes,2
any,2
appears,2
estimating,2
specificty,2
specified,2
extremely,2
although,2
error,2
after,2
false,2
allowed,2
equivalent,2
equation,2
account,2
about,2
according,2
will,2
areas,2
adjusted,2
sp,2
epidemiology,2
adjacent,2
filter,2
simultaneously,2
approximate,2
antibody,2
ultraviolet,1
uk,1
uncertain,1
walter,1
point,1
programmes,1
polymerase,1
without,1
productivity,1
production,1
poor,1
