Words,Words_Count
the,141
of,126
and,101
to,88
in,77
for,62
were,47
on,45
was,42
with,40
at,37
birds,32
we,32
pox,30
are,29
these,27
that,26
antibody,26
antibodies,21
not,21
between,20
parasites,20
or,19
then,18
be,18
females,17
serum,17
el,17
immune,17
is,17
each,16
have,16
finch,15
levels,15
major,14
µl,14
daphne,14
one,14
buffer,13
exposed,13
by,13
finches,13
three,12
individuals,12
this,12
larvae,12
which,12
downsi,12
an,12
plates,12
hour,12
garrapatero,12
exposure,11
two,11
our,11
sampled,11
data,11
using,11
from,11
temperature,10
responses,10
first,10
incubated,10
room,10
times,10
males,10
well,10
philornis,10
fitness,9
washed,9
prior,9
might,9
parasite,9
as,9
response,9
antigen,9
adult,9
virus,8
ecological,8
production,8
wells,8
had,8
igy,8
breeding,8
they,8
p,8
could,8
infection,8
against,7
example,7
galápagos,7
feeding,7
sparrow,7
study,7
brood,7
sample,7
house,7
do,7
dilution,7
nests,7
no,7
populations,7
table,7
compared,7
orbital,7
absorbance,7
found,7
female,6
nestlings,6
during,6
diluted,6
survival,6
determine,6
added,6
used,6
if,6
nest,6
nesting,6
blood,6
been,6
second,6
wash,5
within,5
when,5
binding,5
higher,5
blocking,5
lesions,5
other,5
out,5
plate,5
elisa,5
may,5
immunological,5
immunology,5
assays,5
it,5
period,5
fowl,5
fortis,5
sex,5
test,5
rats,4
through,4
results,4
thus,4
however,4
season,4
how,4
g,4
presence,4
population,4
factors,4
significantly,4
measures,4
novel,4
step,4
symptomatic,4
effects,4
studies,4
garrapaterro,4
physiological,4
mann,4
determined,4
received,4
evidence,4
patch,4
whitney,4
bird,4
all,4
via,4
before,4
because,4
active,4
based,4
can,4
among,4
tube,4
above,4
centrifuge,4
variation,4
attempts,4
invasive,3
stored,3
introduced,3
able,3
classes,3
know,3
unexposed,3
larval,3
likely,3
such,3
coated,3
protein,3
low,3
antigens,3
produced,3
produce,3
animal,3
differences,3
into,3
important,3
spectrophotometer,3
some,3
briefly,3
fly,3
future,3
both,3
five,3
see,3
secondary,3
us,3
finally,3
final,3
blots,3
filter,3
field,3
captured,3
versus,3
extract,3
expected,3
research,3
avian,3
prevalence,3
clutch,3
time,3
although,3
next,3
than,3
their,3
tested,3
threat,3
those,3
without,3
observations,3
negative,3
triplicate,3
wild,3
would,3
adults,3
multiple,3
offspring,3
pressure,3
pbs,3
after,3
described,3
while,3
plumage,3
contrast,3
symptoms,3
again,3
per,3
timing,3
peroxidase,3
bias,2
same,2
respective,2
hosts,2
being,2
occurrence,2
below,2
obtain,2
volume,2
place,2
result,2
prevailing,2
adjuvant,2
bitten,2
high,2
selected,2
function,2
absence,2
booster,2
pairing,2
genotyping,2
over,2
ph,2
adaptive,2
optical,2
only,2
greater,2
growth,2
blocked,2
has,2
impact,2
sampling,2
samples,2
here,2
avipox,2
relatively,2
placed,2
antiserum,2
alternatively,2
force,2
legs,2
questions,2
quantified,2
need,2
possible,2
purified,2
m,2
made,2
approximately,2
missing,2
where,2
many,2
minutes,2
maternal,2
analyzed,2
mean,2
primary,2
whether,2
also,2
lag,2
included,2
intracellular,2
incubation,2
agrees,2
available,2
relation,2
injection,2
instar,2
reference,2
interactions,2
allow,2
asymptomatic,2
reactivity,2
reasons,2
washing,2
isla,2
island,2
allowed,2
reagents,2
knowledge,2
known,2
nestling,2
values,2
santa,2
subsequent,2
cross,2
standard,2
density,2
equal,2
established,2
demonstration,2
estimated,2
solution,2
demands,2
compare,2
tubes,2
concentration,2
small,2
date,2
examine,2
cat,2
confirm,2
except,2
expect,2
cruz,2
system,2
status,2
centrifuged,2
coating,2
distinct,2
does,2
diseases,2
suggesting,2
subtracted,2
directly,2
substrate,2
directed,2
due,2
cfa,2
collected,2
digits,2
different,2
died,2
did,2
supernatant,2
develop,2
stimulation,2
exploring,2
there,2
transferred,2
carbonate,2
costs,2
consequences,2
confounded,2
transfer,2
extraction,2
covering,2
sexes,2
containing,2
use,2
external,2
but,2
followed,2
casein,2
control,2
contact,2
serious,2
though,2
perry,1
prevent,1
understanding,1
primarily,1
previous,1
survived,1
perspective,1
persist,1
ulnar,1
ultimately,1
underscore,1
piercing,1
young,1
summary,1
tinfoil,1
procedures,1
presented,1
whereas,1
peroxide,1
sulfate,1
µg,1
tools,1
suggests,1
penetrating,1
protected,1
penetrate,1
pcr,1
tissues,1
poxvirus,1
present,1
thought,1
pose,1
thousand,1
suggest,1
phosphate,1
pooled,1
polyacrylamide,1
treated,1
will,1
systems,1
traps,1
physical,1
thiophilic,1
plasmodium,1
third,1
transported,1
wing,1
