Words,Words_Count
the,238
of,200
in,125
and,101
to,95
with,93
by,88
gluconate,78
that,59
channel,44
effects,44
inhibition,43
currents,42
was,41
from,41
anion,39
were,39
we,38
on,37
at,36
chloride,36
subunits,33
cells,33
for,32
channels,31
mv,29
current,29
ica,27
amplitude,27
mm,26
replacement,26
iba,25
this,24
reduced,24
terminus,23
anions,22
not,22
perchlorate,21
intracellular,21
test,20
residues,20
using,19
mutant,19
is,18
open,17
as,17
consistent,17
subunit,17
single,17
probability,17
or,16
different,16
aa,15
an,15
region,15
low,14
also,14
membrane,13
between,13
concentrations,13
similar,13
found,13
produced,13
changes,12
measured,12
replacing,12
both,11
inhibited,11
shown,11
patch,11
cell,11
be,10
reduction,10
results,10
levels,10
solution,10
interactions,10
are,10
can,10
observed,10
have,10
inhibitory,9
muscle,9
used,9
peak,9
experiments,9
than,9
expressed,9
but,9
potential,9
which,9
many,9
extracellular,9
voltage,9
these,9
double,8
sites,8
effect,8
caused,8
due,8
arginine,8
other,8
rat,8
two,8
however,8
regions,8
did,8
openings,8
enhancement,8
influence,7
through,7
function,7
interaction,7
only,7
ventricular,7
significant,7
isoform,7
omission,6
one,6
significantly,6
sensitivity,6
pulses,6
modulation,6
short,6
no,6
charge,6
concentration,6
fit,6
ph,6
could,6
site,6
after,6
surface,6
long,6
terminal,6
during,6
boltzmann,6
been,6
small,6
cardiac,6
without,6
when,6
endogenous,5
neighboring,5
physiological,5
tested,5
pipette,5
has,5
analysis,5
positively,5
alter,5
density,5
combinations,5
determined,5
additional,5
enhanced,5
presence,5
control,5
series,5
medium,5
charged,5
more,5
ms,5
steps,5
studies,5
skeletal,4
all,4
pulse,4
high,4
hofmeister,4
analyzed,4
proteins,4
suggesting,4
omitting,4
involved,4
truncating,4
truncation,4
shift,4
processes,4
along,4
including,4
actions,4
evidence,4
depolarized,4
rabbit,4
earlier,4
do,4
various,4
further,4
potentially,4
diameter,4
whole,4
activity,4
possibility,4
change,4
hepes,4
suggests,4
obtained,4
averaged,4
beta,4
residue,4
mutants,4
finding,4
suggest,4
tail,4
gmax,4
conditions,4
conductance,4
myocytes,4
thus,4
regulate,4
containing,4
since,4
large,4
contrast,4
recording,4
recordings,4
thiocyanate,4
lysine,4
there,4
binding,4
modest,3
important,3
may,3
expression,3
parabolic,3
each,3
influenced,3
might,3
it,3
efflux,3
inward,3
filled,3
illustrated,3
had,3
pancreatic,3
force,3
enhance,3
gtp,3
mechanisms,3
much,3
little,3
example,3
negative,3
mean,3
equimolar,3
instruments,3
net,3
interact,3
n,3
a,3
driving,3
protein,3
ramp,3
recorded,3
relationship,3
release,3
residual,3
responsible,3
domains,3
similarly,3
slope,3
strongly,3
study,3
b,3
axon,3
termini,3
average,3
applied,3
application,3
tissue,3
tissues,3
trace,3
truncated,3
usa,3
well,3
whether,3
acid,3
accessory,3
µg,3
protocols,3
indicate,3
densities,3
previously,3
present,3
directly,3
position,3
potentials,3
derived,3
pipettes,3
previous,3
dissociated,3
data,3
photoreceptors,3
direct,3
photoreceptor,3
decrease,3
difference,3
depolarizing,3
kainate,2
progressive,2
portion,2
khz,2
time,2
kcl,2
three,2
kinases,2
lakes,2
pair,2
parameters,2
third,2
pa,2
least,2
length,2
positions,2
isolated,2
involving,2
particularly,2
use,2
indicates,2
yielded,2
within,2
influences,2
whereas,2
pdz,2
vivo,2
variance,2
values,2
typically,2
transfected,2
types,2
passive,2
involve,2
transmembrane,2
involvement,2
involves,2
techniques,2
transferred,2
transfection,2
likely,2
subtraction,2
teacl,2
retinal,2
opsins,2
requires,2
reports,2
reported,2
replaced,2
nacl,2
relationships,2
regulation,2
neurotransmitter,2
nj,2
reductions,2
nonetheless,2
reducing,2
nt,2
receptors,2
number,2
rather,2
produce,2
incubator,2
proximal,2
protocol,2
result,2
role,2
tails,2
same,2
superfused,2
lowering,2
substituting,2
substantially,2
outward,2
strong,2
measurements,2
stimulated,2
steady,2
some,2
solutions,2
smooth,2
outer,2
situ,2
shows,2
modulate,2
show,2
sequence,2
see,2
secretion,2
most,2
showing,2
level,2
full,2
hemoglobin,2
care,2
figure,2
help,2
following,2
bathing,2
ca,2
higher,2
culture,2
bath,2
fbs,2
albumin,2
egta,2
chemicals,2
hrs,2
before,2
glutamine,2
depolarize,2
filtered,2
described,2
anova,2
flux,2
findings,2
grown,2
determine,2
amount,2
greatly,2
differ,2
fitting,2
gray,2
amplifier,2
amplitudes,2
animal,2
franklin,2
adjusted,2
cause,2
explained,2
contraction,2
exposed,2
dmem,2
bridge,2
implications,2
exhibit,2
atp,2
examined,2
evoked,2
across,2
act,2
egfp,2
falcon,2
factor,2
confirm,2
arginines,2
additive,2
comparison,2
compensate,2
activated,2
analyze,2
conducted,2
configuration,2
critical,2
cations,1
carrier,1
capacitative,1
simultaneously,1
causes,1
carried,1
capacitance,1
carlsbad,1
significance,1
incubated,1
six,1
specific,1
bromide,1
statistical,1
statement,1
state,1
standard,1
stage,1
st,1
spontaneous,1
spinal,1
specified,1
spatially,1
capable,1
somewhere,1
somewhat,1
bursts,1
calcium,1
software,1
sigma,1
calculations,1
smaller,1
cambridge,1
candidate,1
so,1
city,1
causing,1
complete,1
coated,1
restricted,1
resting,1
collagenase,1
responses,1
resistance,1
committee,1
comparing,1
residing,1
required,1
require,1
compensated,1
removing,1
resulting,1
remove,1
removal,1
remains,1
remaining,1
confluence,1
relative,1
connected,1
conserved,1
regulatory,1
constructed,1
regulated,1
contained,1
resulted,1
cluster,1
cdna,1
brief,1
center,1
chamber,1
shorter,1
changed,1
shifted,1
chelates,1
shielding,1
serum,1
chosen,1
circles,1
selecting,1
seen,1
clamp,1
retained,1
clamped,1
s,1
room,1
clampfit,1
rochester,1
revised,1
reversed,1
reversal,1
clontech,1
retention,1
retains,1
retaining,1
step,1
substitution,1
steric,1
uk,1
agent,1
aliquots,1
almost,1
upon,1
untransfected,1
unpaired,1
unless,1
university,1
unexpected,1
understood,1
under,1
unchanged,1
alone,1
stimulate,1
although,1
amino,1
ammonium,1
among,1
triangles,1
trials,1
transporters,1
transiently,1
animals,1
together,1
another,1
antibiotic,1
agar,1
variability,1
affinities,1
vary,1
absence,1
yielding,1
absent,1
access,1
accommodate,1
accompanied,1
widespread,1
widely,1
according,1
achieved,1
acquired,1
acting,1
action,1
weakly,1
weaker,1
wcabuf,1
waveform,1
washout,1
activation,1
acutely,1
addition,1
vital,1
view,1
vertical,1
vertebrate,1
tips,1
any,1
tif,1
because,1
supported,1
supplemented,1
superfusion,1
summed,1
summary,1
sum,1
belgium,1
best,1
better,1
beyond,1
bind,1
bis,1
continually,1
black,1
blockers,1
substantial,1
studying,1
body,1
borosilicate,1
studied,1
structure,1
bovine,1
brain,1
stored,1
stimulatory,1
supporting,1
suspended,1
appeared,1
sweeps,1
throughout,1
applying,1
appreciably,1
approach,1
appropriate,1
approved,1
they,1
aspect,1
then,1
associated,1
attach,1
tetraethyl,1
tests,1
attainable,1
attaining,1
attractive,1
averaging,1
terminals,1
axopatch,1
temperature,1
barium,1
baseline,1
tea,1
system,1
sylgard,1
contains,1
puller,1
reference,1
glucose,1
methods,1
functional,1
medical,1
mediated,1
media,1
functions,1
mechanism,1
g,1
measurement,1
gene,1
gentamicin,1
mb,1
maximum,1
microscope,1
materials,1
matched,1
marker,1
glutamate,1
maintained,1
lysines,1
glycine,1
glycol,1
louis,1
loops,1
loop,1
gramicidin,1
mi,1
midland,1
liquid,1
fits,1
neurohormones,1
favoring,1
fetal,1
nebraska,1
nearing,1
national,1
narishige,1
figures,1
mω,1
filament,1
mutations,1
mutation,1
multiple,1
midpoint,1
multiclamp,1
fluorescent,1
mounted,1
fluxes,1
follows,1
modulating,1
foster,1
mo,1
free,1
ml,1
minimal,1
frequency,1
graphpad,1
lipofectamine,1
contractility,1
inner,1
identified,1
internal,1
interface,1
interestingly,1
identify,1
identity,1
if,1
insulin,1
ii,1
institutional,1
institutes,1
inside,1
illustrate,1
inverted,1
imaging,1
immediately,1
inhibit,1
information,1
influx,1
influencing,1
impact,1
inactivate,1
indirectly,1
increasing,1
indicated,1
increments,1
introduction,1
invitrogene,1
likelihood,1
hearts,1
light,1
ligating,1
green,1
leuven,1
legends,1
leftward,1
growth,1
guide,1
health,1
lacks,1
lacked,1
laboratory,1
hek,1
hz,1
held,1
just,1
junction,1
its,1
isoforms,1
holding,1
horizontal,1
iodide,1
hormone,1
humidified,1
hyperpolarizing,1
hypothesis,1
neurons,1
fast,1
neutralized,1
possess,1
procedures,1
procedure,1
deletion,1
prism,1
primarily,1
depolarization,1
presumably,1
details,1
prepulse,1
predicted,1
diagram,1
differed,1
differences,1
deleted,1
positive,1
digestion,1
digidata,1
digitized,1
poorly,1
points,1
point,1
plus,1
plots,1
plot,1
plates,1
plated,1
deleting,1
cytosolic,1
neutralizing,1
criterion,1
contractions,1
contribute,1
reduce,1
contributed,1
contribution,1
contributor,1
controls,1
cord,1
corning,1
ramps,1
cotransfected,1
created,1
independence,1
cutting,1
pulled,1
published,1
publication,1
ps,1
critically,1
provides,1
provided,1
cs,1
cscl,1
cutoff,1
properties,1
promoting,1
plastic,1
plasmid,1
place,1
occurred,1
our,1
otherwise,1
ether,1
order,1
ethics,1
ethylene,1
evaluated,1
opening,1
exert,1
existence,1
experimental,1
explain,1
occupies,1
discussion,1
ny,1
nunc,1
numerous,1
expressing,1
extended,1
ns,1
external,1
normalized,1
fall,1
nitrate,1
nih,1
nevertheless,1
enzymatically,1
entire,1
overnight,1
oxygenated,1
dish,1
physiologically,1
distribution,1
dividing,1
dow,1
persists,1
perhaps,1
perfusion,1
perfused,1
perforating,1
droogmans,1
pclamp,1
pathophysiological,1
patches,1
either,1
electrode,1
pass,1
parts,1
electrodes,1
elsewhere,1
embryonic,1
emerging,1
paired,1
employed,1
end,1
µm,1
