Words,Words_Count
the,189
of,172
and,120
to,98
in,79
junction,62
as,58
exon,57
is,53
for,51
junctions,48
reads,46
mmes,45
by,45
we,43
with,38
on,35
were,35
read,34
splicing,33
model,32
was,30
method,30
erj,29
false,27
from,26
number,26
be,25
this,25
negative,23
mapping,23
esj,22
than,22
which,22
that,21
are,21
mapped,21
mismatches,20
our,20
positive,18
resj,17
mouse,17
score,17
all,17
used,16
can,16
ppv,15
an,14
predicted,14
more,14
database,14
human,14
regression,14
logistic,13
see,13
same,13
both,13
transcripts,13
mb,12
each,12
specificity,12
alternative,12
dataset,12
pdf,12
casd,11
databases,11
while,11
distribution,11
not,11
based,11
features,11
also,11
at,11
empirical,10
low,10
have,10
µl,10
control,10
shown,10
between,10
when,10
using,10
two,10
those,10
results,10
because,10
only,9
position,9
statistical,9
first,9
into,9
other,9
one,9
data,9
gene,8
has,8
figure,8
sequencing,8
less,8
real,8
validation,7
then,7
covered,7
sensitivity,7
sequences,7
it,7
bp,7
divided,7
random,7
positives,7
mismatch,7
effect,6
min,6
reverse,6
detecting,6
transcriptome,6
compositional,6
will,6
muscle,6
true,6
example,6
or,6
est,6
et,6
exact,6
these,6
therefore,6
methods,6
rate,6
high,6
however,6
respectively,6
rna,6
most,6
a,6
but,6
abundance,6
pcr,5
applied,5
uniquely,5
pan,5
actual,5
b,5
events,5
refers,5
al,5
verified,5
there,5
downstream,5
several,5
different,5
almost,5
terms,5
mm,5
such,5
built,5
match,5
logit,5
indicated,5
confirmed,5
length,5
information,4
dinucleotide,4
significant,4
least,4
known,4
analysis,4
scores,4
level,4
likely,4
detect,4
reliability,4
study,4
error,4
except,4
higher,4
table,4
had,4
nucleotide,4
better,4
identified,4
further,4
if,4
metric,4
performed,4
randomly,4
calculated,4
feature,4
prediction,4
predictive,4
previous,4
primer,4
quality,4
comparison,4
its,4
transcript,4
accurate,4
ucsc,4
correctly,4
upstream,4
aligned,4
corresponding,4
value,4
could,4
vs,4
allowed,4
alignment,4
without,4
above,4
connected,4
according,4
total,3
reaction,3
evaluate,3
found,3
per,3
pfuultra,3
followed,3
finally,3
possible,3
powerful,3
predictions,3
proportion,3
rather,3
presented,3
coverage,3
exactly,3
overlapping,3
primers,3
rates,3
expression,3
examples,3
product,3
experimental,3
denominator,3
up,3
furthermore,3
been,3
last,3
indicating,3
indexed,3
line,3
lines,3
cannot,3
increase,3
including,3
many,3
cdna,3
c,3
way,3
accuscript,3
million,3
cell,3
highly,3
brain,3
blue,3
big,3
negatives,3
no,3
contrast,3
good,3
obtained,3
red,3
genome,3
genes,3
estimated,3
fdr,3
cloning,3
skipped,3
roc,3
another,3
second,3
selected,3
downloaded,3
set,3
shorter,3
combined,3
since,3
skeletal,3
specific,3
approach,3
datasets,3
although,3
difficult,3
still,3
determined,3
detection,3
detected,3
technology,3
studies,3
demonstrated,3
cutoff,3
similar,3
either,3
reliable,3
regardless,3
curve,3
especially,3
threshold,3
represented,3
itself,2
tissue,2
test,2
map,2
weight,2
maximum,2
spliced,2
measure,2
measured,2
measuring,2
splice,2
knowngene,2
large,2
middle,2
rejected,2
relative,2
some,2
vivo,2
minimal,2
very,2
mix,2
vector,2
buffer,2
major,2
ratio,2
lr,2
well,2
largely,2
larm,2
supported,2
superior,2
widely,2
whole,2
accepted,2
technologies,2
artifacts,2
limitations,2
reactions,2
ta,2
limited,2
kidney,2
together,2
strong,2
listed,2
liver,2
refer,2
strand,2
small,2
so,2
skipping,2
browser,2
prepared,2
their,2
paper,2
sequenced,2
sequence,2
them,2
percentage,2
added,2
picked,2
analyzed,2
pioneering,2
played,2
point,2
problem,2
polymerase,2
triangle,2
average,2
sec,2
sanger,2
auc,2
reported,2
taq,2
transcription,2
role,2
package,2
under,2
relatively,2
bias,2
rarm,2
much,2
tp,2
single,2
ng,2
r,2
simulation,2
complexity,2
simply,2
nucleotides,2
observed,2
out,2
cases,2
significantly,2
occurring,2
traditional,2
side,2
provided,2
oligo,2
believe,2
short,2
orders,2
recently,2
magnitude,2
failed,2
great,2
described,2
fp,2
independent,2
incubated,2
exons,2
incorrectly,2
forward,2
hand,2
discovery,2
discriminating,2
controls,2
coordinates,2
fn,2
due,2
deep,2
common,2
cost,2
commonly,2
compare,2
factors,2
here,2
covering,2
criteria,2
chose,2
dramatically,2
distributions,2
hits,2
impact,2
dna,2
exist,2
center,2
frequency,2
consists,2
designated,2
codon,2
every,2
genomic,2
etc,2
give,2
general,2
