Words,Words_Count
the,256
of,218
in,180
and,174
to,154
lasr,146
with,97
as,81
that,79
mutant,76
aeruginosa,66
growth,65
cf,64
p,64
mutants,56
for,52
by,52
was,47
these,38
were,38
cells,37
oxygen,35
from,34
are,33
isolates,32
this,31
shown,30
aureus,30
cultures,30
s,30
be,30
not,29
is,28
strains,26
which,25
susceptibility,24
clinical,24
increased,23
metabolic,22
at,22
stress,21
antibiotics,21
have,21
airway,20
conditions,20
an,20
results,19
advantage,19
using,19
may,18
agar,16
oxidative,16
we,16
nitrogen,15
medium,15
would,15
on,14
including,14
mutation,14
than,14
during,13
paraquat,13
cell,13
or,13
concentrations,13
previously,12
found,12
more,12
such,12
both,12
ros,12
resistance,12
utilization,12
sources,12
lb,12
each,11
production,11
antibiotic,11
also,11
could,11
without,11
bacterial,11
described,11
predicted,11
infection,11
amino,10
acids,10
chronic,10
decreased,10
response,10
strain,10
mutations,10
thus,10
relative,10
been,10
resulting,10
except,9
liquid,9
presence,9
between,9
system,9
relatively,9
lower,9
secretions,9
isolate,9
exhibited,9
effect,9
nutrient,9
indicated,9
infections,9
two,9
within,9
furthermore,9
activity,9
used,9
observed,9
rates,8
demonstrated,8
inactivation,8
genes,8
species,8
nitrate,8
confers,8
laboratory,8
airways,8
patients,8
did,8
selection,8
lung,8
differences,8
exogenous,8
grown,8
measured,8
other,8
exhibit,8
addition,8
µm,8
culture,8
due,8
many,7
changes,7
gene,7
high,7
compared,7
one,7
aerobic,7
after,7
hypothesis,7
while,7
superoxide,7
exposure,7
tobramycin,7
under,7
metabolism,7
suggest,7
data,7
associated,7
among,7
approximately,7
it,7
but,7
further,7
added,7
low,6
frequently,6
result,6
fluoroquinolones,6
bacteria,6
therefore,6
abundant,6
ciprofloxacin,6
respiratory,6
inoculated,6
well,6
example,6
similar,6
endogenous,6
denitrification,6
inactivating,6
specific,6
performed,6
resistant,6
patient,6
confer,6
higher,6
levels,6
function,6
their,6
obtained,5
oxyr,5
oxyrkata,5
commonly,5
phenotypic,5
degradation,5
determined,5
mechanism,5
microbes,5
quorum,5
deletion,5
nitrosative,5
our,5
through,5
treatment,5
when,5
autolysis,5
findings,5
assays,5
adaptation,5
known,5
intracellular,5
all,5
suggested,5
similarly,5
susceptible,5
colonies,5
incubation,5
characteristic,5
host,5
same,5
upon,5
sensing,5
years,5
hydroethidine,5
spontaneous,5
expression,5
least,5
prepared,4
test,4
average,4
current,4
impact,4
tensions,4
however,4
forces,4
particularly,4
electron,4
then,4
phenotype,4
altered,4
density,4
people,4
aminoglycoside,4
increase,4
perhaps,4
pathogenic,4
gentamicin,4
phenotypes,4
phenylalanine,4
transcriptional,4
toxic,4
near,4
they,4
surface,4
protease,4
previous,4
oxides,4
its,4
regulator,4
some,4
conferred,4
acidified,4
las,4
work,4
signaling,4
support,4
signal,4
required,4
requires,4
shift,4
growing,4
disks,4
absence,4
ml,4
mm,4
enzyme,4
models,4
produced,4
greater,4
has,4
detoxification,4
hmp,4
suggesting,4
allele,4
additional,4
oxyrkatalasr,4
mucoid,4
reactive,4
most,4
hemoglobin,4
observation,3
diverse,3
only,3
measurements,3
generated,3
fit,3
lines,3
experimental,3
experiments,3
likely,3
latter,3
outcomes,3
above,3
equal,3
environments,3
environment,3
mucoidy,3
fitness,3
numbers,3
into,3
instruments,3
encodes,3
insertion,3
followed,3
emerged,3
emerge,3
nitrite,3
effects,3
early,3
indicate,3
factors,3
had,3
overnight,3
contain,3
unmarked,3
below,3
pressure,3
unisense,3
aminoglycosides,3
triple,3
pseudomonas,3
treatments,3
analysis,3
transposon,3
contribute,3
rate,3
codon,3
three,3
standard,3
can,3
assay,3
therapy,3
recently,3
recorded,3
reductase,3
study,3
attributable,3
consequences,3
responses,3
supporting,3
supported,3
complex,3
before,3
relationship,3
present,3
removed,3
uptake,3
detoxify,3
part,3
derived,3
detoxifying,3
where,3
advanced,3
pathogen,3
depth,3
advantages,3
use,3
deleted,3
defined,3
worse,3
defective,3
vitro,3
several,3
against,3
agent,3
plasmid,3
slopes,3
sheen,3
serial,3
diminished,3
selective,3
case,3
chemicals,3
ahl,3
carrying,3
substrates,2
substantially,2
sputum,2
involved,2
later,2
static,2
slices,2
spontaneously,2
sperno,2
killing,2
software,2
source,2
tolerance,2
summarized,2
upregulated,2
young,2
yet,2
wild,2
whether,2
water,2
hours,2
viscous,2
identification,2
if,2
very,2
variety,2
include,2
supplemented,2
type,2
tuberculosis,2
treating,2
sigma,2
those,2
infected,2
inflammation,2
therapies,2
tested,2
susceptibilities,2
inhibition,2
significantly,2
seconds,2
leaving,2
less,2
potent,2
nitric,2
pqs,2
nih,2
newman,2
presented,2
new,2
prevalence,2
profound,2
nark,2
provide,2
pump,2
quantified,2
quinolone,2
multiple,2
