Words,Words_Count
of,271
the,236
in,145
and,104
protein,89
cells,83
htert,78
expression,77
levels,69
to,69
with,68
that,58
increased,37
cell,35
human,34
gene,33
activity,28
by,26
observations,26
is,26
for,25
transcription,25
were,24
our,23
as,22
we,21
hdfs,21
was,19
mrna,18
or,17
resulted,17
telomerase,17
plasmid,17
reduced,15
from,15
are,14
normal,14
reporter,14
telomere,13
hela,13
regulate,13
treatment,12
fibroblasts,12
which,11
associated,11
low,11
shown,11
these,11
genes,11
have,11
encoding,11
transfection,10
cellular,10
certain,10
at,10
basal,10
used,10
using,10
therefore,10
studies,9
through,9
known,9
not,9
detect,9
ca,9
negatively,9
knockdown,9
transcriptional,9
proteins,9
it,9
compare,9
whether,8
inhibits,8
decreases,8
increases,8
overexpression,8
also,8
promoter,8
moreover,8
this,8
cycle,8
consistent,8
because,8
column,7
cultures,7
conditions,7
assays,7
proliferation,7
has,7
inhibit,7
been,7
activities,7
indicated,6
signaling,6
luciferase,6
possibility,6
could,6
aphidicolin,6
additionally,6
immortalization,6
detectable,6
be,6
test,6
suggested,6
data,6
lane,6
pcr,5
contribute,5
results,5
optimized,5
control,5
correlated,5
prb,5
result,5
previously,5
prompted,5
region,5
prostate,5
young,5
purchased,5
nuclear,5
ifns,5
pathways,5
inhibition,5
inhibiting,5
antibody,5
assay,5
can,5
immunoblotting,5
an,5
after,5
us,5
invitrogen,5
growth,5
senescence,5
idea,5
complex,5
role,5
aging,5
provided,4
inversely,4
bind,4
together,4
arrest,4
described,4
family,4
either,4
progression,4
previous,4
above,4
premature,4
hdac,4
interestingly,4
dysfunction,4
phenotype,4
part,4
individuals,4
noted,4
significantly,4
relatively,4
further,4
needed,4
repression,4
loss,4
notably,4
reported,4
epithelial,4
sequence,4
cancer,4
line,4
support,4
length,4
target,4
extracts,4
repressor,4
firefly,3
example,3
during,3
measurable,3
may,3
express,3
molecular,3
factors,3
however,3
furthermore,3
pathway,3
observation,3
lines,3
high,3
kit,3
large,3
nucleofected,3
interferon,3
a,3
significant,3
contributes,3
revealed,3
santa,3
chose,3
specific,3
such,3
supplier,3
synthesis,3
bj,3
biosystems,3
biological,3
binds,3
total,3
any,3
transiently,3
treated,3
antigen,3
antibodies,3
tumor,3
unsynchronized,3
usa,3
vector,3
vitro,3
along,3
activated,3
µg,3
contains,3
remains,3
rate,3
regulation,3
diploid,3
did,3
pocket,3
potential,3
culture,3
cruz,3
regulates,3
quantitative,3
raise,3
transcriptase,2
transfected,2
transient,2
nucleofections,2
program,2
rabbit,2
prepared,2
potentiate,2
unknown,2
most,2
inhibitor,2
telomeric,2
variety,2
polyclonal,2
overall,2
weight,2
infected,2
whereas,2
phase,2
will,2
without,2
work,2
indeed,2
wrn,2
performed,2
osteosarcoma,2
targets,2
reagent,2
maintenance,2
mouse,2
research,2
retroviral,2
monoclonal,2
reverse,2
rna,2
san,2
serum,2
moderate,2
minimal,2
min,2
medical,2
several,2
shortening,2
negative,2
technology,2
ma,2
overhang,2
similarly,2
slows,2
somatic,2
some,2
renilla,2
stimulated,2
includes,2
likely,2
aberrations,2
system,2
taqman,2
restricts,2
pcmv,2
lifespan,2
include,2
determine,2
city,2
co,2
concentration,2
correlation,2
cycling,2
deacetylase,2
defects,2
demonstrated,2
determined,2
genetic,2
disruption,2
dr,2
driven,2
elements,2
elongation,2
explored,2
fetal,2
foster,2
chromosomal,2
changing,2
changes,2
center,2
accumulation,2
activate,2
alterations,2
although,2
among,2
applied,2
bd,2
between,2
biosciences,2
biotech,2
both,2
bp,2
brief,2
cancers,2
carcinogenesis,2
carlsbad,2
cat,2
found,2
µm,2
how,2
kinase,1
cdna,1
statistical,1
stable,1
speculate,1
specifically,1
inhibitors,1
catalytic,1
caused,1
sodium,1
six,1
hrp,1
sites,1
sirnas,1
sirna,1
simplex,1
central,1
instability,1
significance,1
institute,1
statistically,1
stimulates,1
chromatin,1
stranded,1
tandem,1
taken,1
ta,1
systems,1
but,1
butyrate,1
syndrome,1
susceptibility,1
calbiochem,1
camden,1
supplemented,1
superscript,1
id,1
suggest,1
hutchinson,1
subunit,1
subjected,1
carcinoma,1
structurally,1
chemicon,1
short,1
here,1
considered,1
containing,1
cooperate,1
cooperating,1
copies,1
respectively,1
coriell,1
rescue,1
requires,1
histone,1
current,1
repository,1
cycles,1
cyclin,1
repeat,1
internal,1
cytokines,1
cytoplasmic,1
relative,1
danvers,1
consisted,1
consensus,1
instructions,1
ribonucleoprotein,1
set,1
serves,1
intensity,1
clearly,1
senescent,1
clontech,1
seen,1
seconds,1
secondary,1
seattle,1
science,1
interesting,1
compared,1
samples,1
horseradish,1
roche,1
robert,1
conjugated,1
ripa,1
buffer,1
inhibited,1
ifix,1
allowed,1
vivo,1
implicated,1
virus,1
