Words,Words_Count
the,165
of,145
telomere,108
in,92
and,89
length,65
to,59
with,48
was,40
for,37
baseline,31
were,31
by,26
at,25
as,24
ratio,22
dna,21
we,19
trajectory,19
leukocyte,18
study,17
shortening,16
coronary,16
or,15
disease,15
from,14
artery,14
age,14
on,14
log,14
independent,14
these,13
that,13
mean,13
each,13
have,13
all,12
use,12
samples,12
participants,12
prior,11
predictors,11
obesity,11
is,11
used,11
measured,11
change,11
may,10
effect,10
not,10
final,10
regression,10
base,9
body,9
male,9
factors,9
observed,9
per,9
patients,9
be,9
abdominal,9
studies,9
variable,9
telomeres,9
which,9
sex,9
retained,8
are,8
model,8
no,8
ethnicity,8
an,8
this,8
individuals,8
index,8
using,8
mass,8
association,8
previously,7
variables,7
after,7
linear,7
ci,7
sample,7
cardiovascular,7
our,6
blood,6
analysis,6
into,6
between,6
human,6
been,6
more,6
models,6
lvef,6
cell,6
maintained,6
further,6
telomeric,6
determined,5
multivariable,5
assay,5
value,5
number,5
also,5
test,5
telomerase,5
associated,5
however,5
selection,5
lengthened,5
time,5
such,5
history,5
activity,5
found,5
stress,5
associations,5
aging,5
pairs,5
crp,5
variability,5
years,5
concentration,5
identify,5
during,5
has,4
hip,4
continuous,4
control,4
committee,4
copy,4
francisco,4
their,4
circumference,4
across,4
level,4
findings,4
healthy,4
cohort,4
nm,4
than,4
established,4
san,4
roche,4
risk,4
regulation,4
short,4
backward,4
defined,4
reference,4
significant,4
smoking,4
stable,4
waist,4
measure,4
effects,4
data,4
genomic,4
medical,4
measurement,4
other,4
evidence,4
factor,4
candidate,4
measurements,4
mechanisms,4
negative,4
moreover,4
dichotomous,3
differences,3
divided,3
without,3
feedback,3
environmental,3
genetic,3
end,3
fasting,3
greater,3
duplicate,3
education,3
events,3
eight,3
gene,3
maintenance,3
had,3
over,3
participant,3
persons,3
polymerase,3
population,3
predictor,3
standard,3
southern,3
provided,3
qpcr,3
ratios,3
shortened,3
reported,3
results,3
revascularization,3
run,3
same,3
serum,3
oxidative,3
one,3
if,3
suggest,3
income,3
increasing,3
trf,3
infarction,3
insulin,3
least,3
leptin,3
they,3
leukocytes,3
levels,3
logistic,3
longer,3
longitudinal,3
myocardial,3
observations,3
systemic,3
described,3
determine,3
lengthening,3
conversion,3
