Words,Words_Count
the,487
of,212
in,176
and,176
to,99
connectivity,81
for,68
patients,62
functional,61
network,59
is,54
brain,53
degree,50
with,50
that,46
mtle,44
was,43
were,43
between,42
as,41
regions,41
networks,40
controls,36
node,34
each,33
we,33
gyrus,31
by,30
temporal,29
absolute,28
properties,26
are,26
all,26
an,24
healthy,24
on,24
be,23
topological,22
vs,22
correlation,22
path,21
mean,21
or,20
which,20
two,20
frontal,19
nodes,18
found,18
this,18
have,18
dmn,17
study,17
clustering,17
from,17
cortex,16
epilepsy,16
may,16
than,15
using,15
corrected,15
threshold,15
time,14
values,14
studies,14
fdr,14
used,14
group,14
length,14
number,14
distribution,13
decreased,13
bilateral,13
significantly,13
rois,13
been,13
coefficient,13
measures,12
showed,12
random,12
mb,12
function,12
data,12
connected,12
compared,12
graph,11
increased,11
fmri,11
other,11
shortest,10
it,10
matrix,10
matrices,10
series,10
groups,10
average,10
these,10
within,10
lobe,10
comparisons,10
at,10
resting,10
region,10
our,9
inferior,9
no,9
significant,9
those,9
state,9
according,9
most,9
local,9
hubs,9
global,9
also,9
total,9
images,9
previous,9
right,8
lengths,8
left,8
multiple,8
medial,8
strength,8
lower,8
selected,8
parietal,8
age,8
across,8
ieds,8
not,8
observed,8
whole,8
superior,8
has,8
altered,8
can,8
analysis,7
connection,7
further,7
value,7
such,7
occipital,7
edges,7
structural,7
subjects,7
doc,7
defined,7
coefficients,7
then,7
specific,7
changes,7
indicates,7
information,7
motion,7
performed,7
clinical,7
mri,7
more,7
different,7
could,6
areas,6
during,6
details,6
current,6
hs,6
differences,6
relatively,6
connections,6
roi,6
seizure,6
included,6
results,6
alteration,6
including,6
them,6
similar,6
show,6
middle,6
had,6
respectively,6
bold,6
imaging,6
mm,6
larger,6
present,6
given,6
correction,6
attention,6
interictal,6
fluctuations,6
into,6
both,6
table,5
terms,5
rh,5
possible,5
where,5
activity,5
shows,5
suggested,5
about,5
al,5
associated,5
lobes,5
shorter,5
indicate,5
individual,5
lh,5
bonferroni,5
et,5
some,5
statistically,5
epileptogenic,5
figure,5
colleagues,5
first,5
column,5
criteria,5
among,5
edge,5
largest,5
slices,5
tif,5
extent,5
thresholds,5
size,5
anatomical,5
subgraph,5
degrees,5
subject,5
difference,4
line,4
a,4
direct,4
directly,4
head,4
high,4
higher,4
hippocampal,4
hippocampus,4
how,4
however,4
hypothesis,4
smaller,4
impaired,4
few,4
females,4
density,4
intrinsically,4
statistical,4
eeg,4
duration,4
dorsal,4
disorder,4
disease,4
discharges,4
rest,4
cortical,4
theoretical,4
red,4
along,4
range,4
alterations,4
characterized,4
their,4
although,4
hemispheres,4
orbital,4
mesial,4
undirected,4
relationship,4
partial,4
low,4
negative,4
there,4
but,4
original,4
yrs,4
based,4
variables,4
blue,4
colored,4
averaged,4
obtained,4
b,4
rate,3
ith,3
ms,3
translation,3
its,3
evaluated,3
still,3
cluster,3
same,3
only,3
equal,3
recruited,3
epileptic,3
applied,3
reduce,3
lipg,3
cingulate,3
increase,3
if,3
normal,3
several,3
better,3
sparse,3
fact,3
neural,3
calculated,3
university,3
should,3
understanding,3
chinese,3
nanjing,3
asterisk,3
under,3
typically,3
cerebral,3
probability,3
see,3
visualization,3
school,3
volume,3
stronger,3
efficiency,3
ifgoper,3
participants,3
disrupted,3
control,3
preprocessing,3
rotation,3
reported,3
main,3
lsmg,3
less,3
sum,3
posterior,3
signal,3
distance,3
decreases,3
positive,3
hand,3
above,3
detect,3
despite,3
result,3
abnormalities,3
described,3
listed,3
disruptions,3
correlated,3
condition,3
simultaneous,3
might,3
reg,3
regime,3
complex,3
tle,3
furthermore,3
regional,3
connectedness,3
subcortical,3
short,3
pair,3
means,3
measure,3
when,3
related,3
pole,2
out,2
hospital,2
over,2
perceptual,2
pairwise,2
organization,2
notably,2
null,2
provided,2
power,2
obtain,2
partly,2
participated,2
sided,2
once,2
showing,2
parameters,2
often,2
one,2
hub,2
hz,2
human,2
interactions,2
normalized,2
lpcun,2
medicine,2
medical,2
lateral,2
mechanisms,2
mechanism,2
lateralization,2
law,2
rifgorb,2
matter,2
represented,2
lsfgmorb,2
lpcc,2
noise,2
lifgoper,2
lifgtri,2
lnet,2
limitation,2
limitations,2
resulted,2
lmtg,2
linear,2
abbreviation,2
lines,2
respiratory,2
regression,2
method,2
methodology,2
lamyg,2
set,2
neuronal,2
neurological,2
important,2
importantly,2
separate,2
selection,2
independent,2
namely,2
seizures,2
