Words,Words_Count
the,292
and,167
in,161
of,135
glucose,125
to,119
fetal,113
altitude,92
at,86
is,69
that,67
for,60
was,60
blood,56
oxygen,56
high,56
delivery,54
were,53
maternal,48
consumption,43
by,40
as,37
growth,35
arterial,35
weight,33
flow,31
this,30
with,30
between,29
umbilical,29
we,28
low,28
venous,27
placental,27
decreased,26
birth,25
increased,24
reduced,24
fetus,23
lactate,22
from,22
concentrations,22
not,22
data,22
insulin,21
greater,20
uterine,19
on,18
are,17
plasma,17
or,17
placenta,15
reduction,15
concentration,14
altitudes,14
these,14
only,14
associated,14
have,13
but,13
using,13
be,13
decrease,12
than,12
prior,12
measured,12
women,12
similar,12
transfer,11
study,11
pregnancy,11
our,11
samples,11
hypoxia,11
age,11
it,11
values,11
studies,11
metabolism,11
difference,11
m,10
transporter,10
flows,10
uteroplacental,10
which,10
versus,10
reported,10
ancestry,10
groups,9
andean,9
characteristics,9
human,9
restriction,9
an,9
expression,8
circulation,8
pregnancies,8
same,8
changes,7
chronic,7
report,7
result,7
conditions,7
despite,7
increase,7
other,7
gestational,7
there,7
obtained,7
neonatal,7
vs,7
vein,7
basal,7
each,7
presented,6
showed,6
grams,6
here,6
however,6
measurements,6
infant,6
due,6
mechanism,6
metabolic,6
described,6
relative,6
relationship,6
one,6
iugr,6
previously,6
while,6
thus,6
alterations,6
tension,6
availability,6
bilateral,6
such,6
been,5
extraction,5
previous,5
variation,5
after,5
differences,5
parity,5
compared,5
variables,5
supplementary,5
cord,5
value,5
mean,5
used,5
content,5
published,5
effect,5
assay,5
results,5
present,5
weights,5
calculated,5
within,5
shown,5
first,5
has,5
no,5
volumetric,5
transport,5
membrane,5
can,5
delivered,5
dependent,4
positively,4
models,4
nor,4
distribution,4
may,4
any,4
table,4
model,4
time,4
observed,4
amount,4
measurement,4
different,4
measures,4
correlated,4
mm,4
oxygenation,4
differ,4
test,4
did,4
analyses,4
ultrasound,4
therefore,4
artery,4
normal,4
function,4
gain,4
health,4
combined,4
response,4
hypoglycemia,4
suggesting,4
bolivia,4
sample,4
adjusted,4
both,4
european,4
sex,4
significantly,4
absence,4
found,4
would,4
gases,4
gas,4
all,4
collected,4
mothers,4
statistical,4
also,4
range,4
into,4
supported,4
group,3
medical,3
under,3
membranes,3
unit,3
larger,3
where,3
living,3
uptake,3
height,3
us,3
gradient,3
without,3
either,3
level,3
most,3
median,3
means,3
hemoglobin,3
length,3
direct,3
measure,3
index,3
evaluate,3
mb,3
immediately,3
if,3
anaerobic,3
known,3
differed,3
hypothesis,3
among,3
humans,3
doc,3
fact,3
infants,3
mass,3
step,3
attributable,3
cesarean,3
sheep,3
subset,3
bmi,3
per,3
percentile,3
substrate,3
available,3
tables,3
quotient,3
possible,3
contents,3
circumference,3
contains,3
cm,3
body,3
syncytiotrophoblast,3
because,3
consistent,3
pregnant,3
split,3
regardless,3
neither,3
since,3
cause,3
ratio,3
significant,3
neonates,3
multiplied,3
state,3
noted,3
show,3
should,3
rates,3
reflects,2
independent,2
responses,2
supplemental,2
residence,2
increases,2
respectively,2
supply,2
hypothesized,2
important,2
variable,2
reprogramming,2
immunoblotting,2
multiple,2
suggested,2
vascular,2
velocity,2
standard,2
worth,2
source,2
so,2
slopes,2
wide,2
subjects,2
whether,2
when,2
had,2
hand,2
head,2
view,2
sea,2
hematological,2
sampled,2
indicating,2
vessel,2
right,2
higher,2
hispanic,2
reducing,2
supports,2
support,2
those,2
pathologies,2
participants,2
parameters,2
technique,2
oxidative,2
their,2
then,2
obtain,2
observations,2
third,2
noting,2
triplicate,2
point,2
trimester,2
methods,2
mix,2
mixed,2
threshold,2
normalized,2
net,2
more,2
native,2
tissue,2
mother,2
permit,2
ponderal,2
recently,2
use,2
initial,2
reader,2
interaction,2
interested,2
intervillous,2
intrauterine,2
its,2
kg,2
radiometer,2
kpa,2
labor,2
large,2
population,2
lead,2
left,2
survival,2
presumably,2
likely,2
syncytial,2
lower,2
power,2
magnitude,2
markedly,2
populations,2
much,2
zero,2
consumed,2
ethical,2
change,2
deficit,2
decrement,2
de,2
arteries,2
area,2
equivalent,2
crucial,2
criteria,2
animal,2
ethically,2
controlling,2
clinically,2
analyzed,2
europeans,2
analysis,2
collection,2
correlation,2
example,2
although,2
copenhagen,2
comparable,2
dehydrogenase,2
babies,2
based,2
demonstrate,2
calibrated,2
diminishes,2
directly,2
care,2
disease,2
do,2
development,2
calculation,2
calculate,2
determine,2
determinations,2
duplicate,2
during,2
bolivian,2
case,2
causal,2
causes,2
denmark,2
cell,2
cells,2
elective,2
comparisons,2
clinical,2
factor,2
abnormal,2
frequently,2
above,2
far,2
complications,2
additional,2
flux,2
file,2
fell,2
contrast,2
across,2
condition,2
consequences,2
adaptations,2
adult,2
concerns,2
continuous,2
according,2
proximate,1
provided,1
publications,1
significance,1
conclusion,1
cellular,1
quantity,1
challenge,1
centile,1
shorter,1
question,1
sexes,1
conclude,1
several,1
settings,1
serially,1
separated,1
semi,1
seen,1
see,1
secretion,1
proved,1
