Words,Words_Count
the,200
of,174
and,161
exosomes,154
in,136
with,80
saliva,79
to,76
were,59
for,45
was,44
are,42
from,40
that,38
cells,36
as,35
proteins,33
at,33
rna,31
these,28
by,28
analysis,26
mrna,24
is,24
protein,24
keratinocytes,23
we,21
oral,20
expression,19
or,19
vesicles,18
gene,17
have,17
exosome,16
transfer,15
been,15
be,15
which,14
present,14
used,14
membrane,13
their,13
human,13
this,13
on,13
then,12
min,12
using,12
data,12
other,12
presence,12
ca,12
microarray,11
revealed,11
isolated,11
an,11
labeled,11
recipient,11
samples,11
mvbs,10
may,10
afm,10
such,10
not,10
cell,9
derived,9
performed,9
annexin,9
antibody,8
study,8
after,8
involved,8
into,8
fusion,8
obtained,8
salivary,8
identified,8
has,8
no,8
control,7
em,7
extracted,7
size,7
fluids,7
characteristic,7
triton,7
information,7
surface,7
molecular,7
vitro,7
also,7
nm,7
addition,7
via,7
each,6
because,6
increased,6
incubated,6
studies,6
functional,6
treated,6
interestingly,6
genetic,6
types,6
molecules,6
our,6
secreted,6
body,6
previously,6
followed,6
fluid,6
detection,6
moesin,6
contain,6
santa,6
negative,5
can,5
water,5
healthy,5
healthcare,5
alix,5
ucla,5
height,5
new,5
all,5
whether,5
genes,5
treatment,5
software,5
exosomal,5
through,5
thus,5
plasma,5
features,5
final,5
showed,5
should,5
examined,5
communication,5
several,5
ge,5
translation,5
images,5
image,5
structure,5
mast,5
both,5
described,5
including,5
various,5
microscopy,5
up,5
demonstrated,5
binding,5
released,5
role,5
suggest,4
furthermore,4
activity,4
gel,4
added,4
more,4
transcripts,4
differentially,4
nucleic,4
found,4
total,4
concentration,4
kit,4
shown,4
specific,4
supplementary,4
mechanism,4
observation,4
labeling,4
aquaporin,4
consistent,4
lipid,4
finally,4
applied,4
detergent,4
epithelial,4
although,4
µl,4
between,4
rnase,4
briefly,4
implicated,4
washed,4
rnas,4
ultracentrifugation,4
according,4
ribosomal,4
structures,4
experiments,4
cruz,4
incubation,4
expressed,4
primers,4
could,4
pbs,4
well,4
either,4
two,4
without,4
targets,4
secretory,4
observed,4
glands,4
tumor,4
remove,4
membranes,4
family,4
small,4
outer,3
spots,3
piscataway,3
electron,3
due,3
ductal,3
out,3
phase,3
subjected,3
distribution,3
elongation,3
particles,3
physiological,3
enrichment,3
diseases,3
spot,3
directly,3
different,3
purified,3
sets,3
sorting,3
investigated,3
incorporated,3
indicated,3
indicating,3
individual,3
probe,3
reported,3
mrnas,3
release,3
previous,3
process,3
processes,3
molecule,3
regulate,3
protected,3
largely,3
reaction,3
determined,3
however,3
possibly,3
notably,3
observations,3
factors,3
similar,3
fluorescent,3
number,3
potentially,3
functions,3
gels,3
here,3
methods,3
set,3
separated,3
harvested,3
nj,3
next,3
secondary,3
µm,3
fact,3
peptide,3
affymetrix,3
under,3
volunteers,3
amniotic,3
target,3
valadi,3
amplification,3
biosystems,3
analyzed,3
technique,3
any,3
unknown,3
biological,3
version,3
three,3
urine,3
before,3
those,3
thoroughly,3
core,3
than,3
useful,3
altered,3
biotechnology,3
synaptic,3
acids,3
about,3
accession,3
cellular,3
colleagues,3
characterization,3
centrifuged,2
uranyl,2
secrete,2
hr,2
intracellular,2
interaction,2
reports,2
instructions,2
inner,2
respective,2
internalized,2
secretion,2
intriguing,2
results,2
invitrogen,2
relative,2
isoelectric,2
use,2
sensitive,2
green,2
isolation,2
it,2
greater,2
regulation,2
jeol,2
knowledge,2
result,2
resuspended,2
biologically,2
carried,2
ultrastructural,2
sample,2
same,2
cancer,2
identify,2
ii,2
hours,2
unclear,2
scanned,2
imaging,2
hiv,2
sds,2
immediately,2
highly,2
immunoblotting,2
but,2
breast,2
blood,2
heterogeneous,2
cavity,2
cdna,2
indeed,2
indicate,2
center,2
unpublished,2
individuals,2
biomarkers,2
known,2
linked,2
led,2
will,2
preamplification,2
against,2
whole,2
while,2
nine,2
prepared,2
neighboring,2
altering,2
nature,2
native,2
mw,2
mvb,2
volume,2
probes,2
multiple,2
nucleotides,2
numbers,2
length,2
additionally,2
pathway,2
years,2
participants,2
part,2
play,2
accordance,2
acetate,2
wt,2
acid,2
onto,2
acinar,2
potential,2
occurs,2
within,2
active,2
procedures,2
most,2
annexins,2
another,2
assessment,2
assigned,2
mass,2
many,2
lysosomes,2
recent,2
atomic,2
location,2
loaded,2
lipids,2
separation,2
limited,2
likely,2
like,2
levels,2
mb,2
quantitative,2
veeco,2
mix,2
modulation,2
processing,2
modulate,2
profile,2
profiling,2
appeared,2
proteomic,2
qpcr,2
approved,2
milk,2
microvesicles,2
aquaporins,2
provide,2
mica,2
characterize,2
determine,2
shows,2
formation,2
considered,2
cycles,2
significant,2
flow,2
cysteine,2
cytoskeletal,2
employed,2
disease,2
suggested,2
confirming,2
exocytosis,2
stimulate,2
sigma,2
spectrometry,2
confirmed,2
diluted,2
still,2
excess,2
endosomes,2
confirm,2
force,2
similarly,2
therapeutics,2
electrophoresis,2
table,2
studied,2
extraction,2
facility,2
dense,2
facs,2
slight,2
pellets,2
domains,2
times,2
dyes,2
dehydrogenase,2
containing,2
early,2
contained,2
dnase,2
solubility,2
delivered,2
deionized,2
single,2
dna,2
topographic,2
dendritic,2
enriched,2
further,2
transcript,2
differential,2
detected,2
staining,2
clearly,2
surprisingly,2
formed,2
terminal,2
decreased,2
decyder,2
did,2
common,2
environment,2
future,2
essentially,2
function,2
shape,2
free,2
diagnostics,2
examination,2
diagnostic,2
evidence,2
sheets,2
trace,2
eukaryotic,2
generated,2
steps,2
stability,2
stained,1
purification,1
structural,1
probably,1
protocol,1
targeting,1
versus,1
volumes,1
very,1
provides,1
prior,1
standard,1
protocols,1
promise,1
vivo,1
proteomics,1
program,1
promote,1
properties,1
prions,1
products,1
produced,1
statistically,1
stimulant,1
protecting,1
stimulation,1
view,1
virtually,1
proteinase,1
vesicular,1
temperature,1
viscous,1
statistical,1
stratifin,1
visual,1
processed,1
stream,1
series,1
whereas,1
tapping,1
superscript,1
platinum,1
sybr,1
wxsm,1
pleural,1
plus,1
point,1
polyacrylamide,1
possibility,1
polymerase,1
pool,1
pooled,1
population,1
positive,1
supernatants,1
plasticity,1
xls,1
pixels,1
supporting,1
picker,1
picked,1
physiologically,1
surfaces,1
yet,1
phosphatidylserine,1
yield,1
phagosomal,1
ph,1
perspective,1
µg,1
percentage,1
per,1
sunnyvale,1
possible,1
walls,1
preparation,1
systemic,1
subsequently,1
predicted,1
preheated,1
qiagen,1
where,1
preparations,1
summary,1
subjects,1
western,1
weight,1
website,1
taken,1
presynaptic,1
precursor,1
preamplified,1
preamplifications,1
substantial,1
power,1
system,1
width,1
sufficiently,1
synthesis,1
synovial,1
suggesting,1
words,1
syndrome,1
work,1
written,1
suggestion,1
potent,1
purity,1
variation,1
stable,1
rnases,1
uniform,1
rinsed,1
understand,1
underlying,1
undergoes,1
undergo,1
rneasy,1
topographical,1
room,1
rounded,1
rtpcr,1
rule,1
run,1
unbound,1
unique,1
signaling,1
ribonucleases,1
riboamp,1
tools,1
university,1
together,1
significance,1
surgery,1
silicon,1
review,1
simultaneously,1
tissues,1
tips,1
respectively,1
since,1
residues,1
unanswered,1
topography,1
requirements,1
trio,1
type,1
tx,1
turbo,1
trigger,1
see,1
seen,1
serine,1
show,1
sent,1
separate,1
triphosphates,1
tumors,1
trypsin,1
sequence,1
transmission,1
translational,1
translated,1
searches,1
search,1
typhoon,1
translate,1
transferred,1
shared,1
scores,1
score,1
scanning,1
scan,1
typical,1
trafficking,1
ultracentrifuge,1
san,1
research,1
singleplex,1
quant,1
tetraspanin,1
raw,1
sequentially,1
reactions,1
recently,1
receptors,1
recognition,1
spectroscopy,1
reference,1
variable,1
recorded,1
specifically,1
red,1
reduced,1
species,1
ratio,1
rate,1
sphingomyelin,1
ratajczak,1
test,1
range,1
raft,1
spring,1
st,1
quite,1
question,1
quantity,1
variety,1
quantile,1
quantified,1
quantification,1
verified,1
spain,1
refers,1
required,1
reliably,1
thought,1
usa,1
us,1
relevant,1
skog,1
urinary,1
remains,1
reflected,1
upregulated,1
removed,1
renal,1
six,1
reportedly,1
representative,1
relatively,1
usb,1
smalheiser,1
sodium,1
solely,1
they,1
thermocycler,1
regulated,1
solubilization,1
usually,1
region,1
regard,1
utility,1
source,1
valencia,1
reflects,1
values,1
unlike,1
abi,1
pellet,1
delivery,1
cytometry,1
cytoplasm,1
cytoskeleton,1
dark,1
databases,1
de,1
decay,1
decreases,1
deficiencies,1
degradation,1
degraded,1
demonstrate,1
committee,1
demonstration,1
deoxynucleoside,1
deposition,1
deregibus,1
desalting,1
destination,1
destroyed,1
detail,1
detailed,1
details,1
detergents,1
curve,1
cultured,1
crna,1
count,1
communicating,1
compared,1
comparison,1
compartments,1
compliant,1
components,1
composition,1
concept,1
conditions,1
confined,1
consent,1
consequence,1
consistently,1
constant,1
constraining,1
contamination,1
contents,1
contrast,1
contrasted,1
contribute,1
conventional,1
cooling,1
corporation,1
devices,1
diameter,1
diameters,1
endopeptidase,1
endothelial,1
engage,1
enhanced,1
ensure,1
enzyme,1
equal,1
erm,1
especially,1
established,1
establishes,1
et,1
ethics,1
ettan,1
example,1
exchange,1
exhibit,1
exhibited,1
exists,1
exocytotic,1
expect,1
experiment,1
experimental,1
experimentally,1
endosomal,1
endocytic,1
diego,1
enable,1
differences,1
difficult,1
digestion,1
digital,1
dimension,1
direct,1
discoveries,1
discussion,1
disorders,1
display,1
distal,1
distinct,1
division,1
do,1
doc,1
dodecyl,1
downregulated,1
dried,1
dynamics,1
easy,1
effusions,1
elements,1
eliminating,1
commonly,1
closer,1
peak,1
annonation,1
allowing,1
along,1
alpha,1
alter,1
ambion,1
amino,1
amount,1
amounts,1
amplified,1
analyses,1
angeles,1
apical,1
cleaved,1
applications,1
apply,1
approach,1
approaches,1
arguably,1
array,1
arrays,1
ascites,1
aspect,1
assembly,1
assess,1
allowed,1
allow,1
aliquots,1
aldrich,1
able,1
above,1
absorbed,1
abundance,1
abundant,1
accord,1
accumulation,1
achieved,1
across,1
actin,1
activate,1
activated,1
activation,1
additional,1
adsorbed,1
affimetrix,1
age,1
agent,1
agents,1
agilent,1
agreement,1
aimed,1
al,1
association,1
attractive,1
austin,1
calcium,1
california,1
cam,1
candidates,1
cannot,1
capable,1
carbamidomethylation,1
carrying,1
cataloged,1
ceramide,1
chain,1
change,1
changes,1
characteristics,1
chemical,1
chemiluminescence,1
chip,1
cholesterol,1
chosen,1
circles,1
city,1
clade,1
clara,1
cleavage,1
calculated,1
bronchoalveolar,1
autoimmune,1
bodies,1
average,1
awaits,1
balance,1
barbara,1
basis,1
basolateral,1
bd,1
beads,1
behind,1
being,1
best,1
better,1
bind,1
bioanalyser,1
biochemical,1
biomics,1
biophysical,1
biosciences,1
bioscope,1
blocked,1
blot,1
blotting,1
board,1
expressing,1
extends,1
extension,1
mixed,1
methodology,1
miame,1
microenvironment,1
micrographs,1
microscope,1
microvesicular,1
mini,1
minimal,1
minimum,1
mirna,1
missed,1
mixtures,1
extensively,1
ml,1
mo,1
mode,1
modification,1
modifications,1
modified,1
modifiers,1
modulated,1
moreover,1
morphological,1
morphology,1
methionine,1
metalloproteinases,1
messenger,1
mentioned,1
limitations,1
line,1
log,1
los,1
louis,1
lymphocytes,1
lysed,1
abilities,1
ma,1
macrophages,1
malignancy,1
malignant,1
marker,1
master,1
matching,1
mean,1
measured,1
measurements,1
mechanisms,1
medical,1
melting,1
member,1
membranous,1
much,1
multiplex,1
muscle,1
organization,1
originate,1
originates,1
otespa,1
others,1
otherwise,1
otolaryngology,1
ovalbumin,1
overexpressed,1
oxidation,1
package,1
pancreas,1
panels,1
paraformaldehyde,1
parameters,1
partial,1
particular,1
particularly,1
partners,1
pathophysiological,1
pathways,1
patients,1
pcr,1
peabody,1
origin,1
organelles,1
name,1
open,1
nanoscope,1
nanotec,1
nanovesicles,1
national,1
near,1
neck,1
need,1
neuronal,1
ng,1
nitrocellulose,1
nitrogen,1
nonredundant,1
normalization,1
noted,1
notion,1
novel,1
novo,1
nrncbi,1
nucleases,1
one,1
ongoing,1
only,1
ontology,1
limit,1
less,1
lavage,1
genechip,1
generation,1
genomic,1
gentle,1
geo,1
gland,1
glioblastoma,1
glutaraldehyde,1
good,1
grids,1
growth,1
gtp,1
had,1
harsh,1
hayward,1
head,1
heated,1
help,1
hepatitis,1
history,1
holds,1
horizontally,1
horseradish,1
host,1
generate,1
gcrma,1
hybridized,1
gave,1
externalize,1
extracellular,1
facsscan,1
factor,1
fast,1
fibroblasts,1
filters,1
filtration,1
finding,1
fine,1
fingerprints,1
fixation,1
fixed,1
flattened,1
fluorescence,1
focusing,1
following,1
formal,1
foster,1
four,1
fragmented,1
freshly,1
functionalized,1
housekeeping,1
hypothesize,1
latex,1
inhibitor,1
inside,1
institutional,1
instrument,1
instruments,1
intact,1
intended,1
interactions,1
intercellular,1
interest,1
interested,1
interfacial,1
internal,1
introduction,1
involve,1
ion,1
ionic,1
ip,1
itself,1
keratin,1
khz,1
kidney,1
kinase,1
lanes,1
initially,1
inherently,1
hz,1
inherent,1
ice,1
identification,1
igg,1
iii,1
imaged,1
immobilized,1
immortalized,1
immune,1
immunoelectron,1
immunogold,1
immunolabeled,1
immunoreactivity,1
impact,1
important,1
importantly,1
inactivate,1
inc,1
increasing,1
increasingly,1
infection,1
infective,1
influence,1
informed,1
lyses,1
